film	category	director	actor	duration	release_year	rating
Okuribito	Drama	YôjirôTakita	KazukoYoshiyuki	130	2008	8.0
Okuribito	Music	YôjirôTakita	KazukoYoshiyuki	130	2008	8.0
Cidade_de_Deus	Crime	FernandoMeirelles	AlexandreRodrigues	130	2002	8.6
Cidade_de_Deus	Drama	FernandoMeirelles	AlexandreRodrigues	130	2002	8.6
Cidade_de_Deus	Crime	FernandoMeirelles	LeandroFirmino	130	2002	8.6
Cidade_de_Deus	Drama	FernandoMeirelles	LeandroFirmino	130	2002	8.6
Cidade_de_Deus	Crime	FernandoMeirelles	MatheusNachtergaele	130	2002	8.6
Cidade_de_Deus	Drama	FernandoMeirelles	MatheusNachtergaele	130	2002	8.6
Cidade_de_Deus	Crime	FernandoMeirelles	PhellipeHaagensen	130	2002	8.6
Cidade_de_Deus	Drama	FernandoMeirelles	PhellipeHaagensen	130	2002	8.6
Serpico	Biography	SidneyLumet	AlPacino	130	1973	7.7
Serpico	Crime	SidneyLumet	AlPacino	130	1973	7.7
Serpico	Drama	SidneyLumet	AlPacino	130	1973	7.7
Serpico	Biography	SidneyLumet	JohnRandolph	130	1973	7.7
Serpico	Crime	SidneyLumet	JohnRandolph	130	1973	7.7
Serpico	Drama	SidneyLumet	JohnRandolph	130	1973	7.7
Serpico	Biography	SidneyLumet	JackKehoe	130	1973	7.7
Serpico	Crime	SidneyLumet	JackKehoe	130	1973	7.7
Serpico	Drama	SidneyLumet	JackKehoe	130	1973	7.7
Serpico	Biography	SidneyLumet	BiffMcGuire	130	1973	7.7
Serpico	Crime	SidneyLumet	BiffMcGuire	130	1973	7.7
Serpico	Drama	SidneyLumet	BiffMcGuire	130	1973	7.7
Fried_Green_Tomatoes	Drama	JonAvnet	KathyBates	130	1991	7.7
Fried_Green_Tomatoes	Drama	JonAvnet	JessicaTandy	130	1991	7.7
Fried_Green_Tomatoes	Drama	JonAvnet	MaryStuartMasterson	130	1991	7.7
Fried_Green_Tomatoes	Drama	JonAvnet	Mary-LouiseParker	130	1991	7.7
Being_There	Comedy	HalAshby	PeterSellers	130	1979	8.0
Being_There	Drama	HalAshby	PeterSellers	130	1979	8.0
Being_There	Comedy	HalAshby	ShirleyMacLaine	130	1979	8.0
Being_There	Drama	HalAshby	ShirleyMacLaine	130	1979	8.0
Being_There	Comedy	HalAshby	MelvynDouglas	130	1979	8.0
Being_There	Drama	HalAshby	MelvynDouglas	130	1979	8.0
Being_There	Comedy	HalAshby	JackWarden	130	1979	8.0
Being_There	Drama	HalAshby	JackWarden	130	1979	8.0
Green_Book	Biography	PeterFarrelly	ViggoMortensen	130	2018	8.2
Green_Book	Comedy	PeterFarrelly	ViggoMortensen	130	2018	8.2
Green_Book	Drama	PeterFarrelly	ViggoMortensen	130	2018	8.2
Green_Book	Biography	PeterFarrelly	MahershalaAli	130	2018	8.2
Green_Book	Comedy	PeterFarrelly	MahershalaAli	130	2018	8.2
Green_Book	Drama	PeterFarrelly	MahershalaAli	130	2018	8.2
Green_Book	Biography	PeterFarrelly	LindaCardellini	130	2018	8.2
Green_Book	Comedy	PeterFarrelly	LindaCardellini	130	2018	8.2
Green_Book	Drama	PeterFarrelly	LindaCardellini	130	2018	8.2
Green_Book	Biography	PeterFarrelly	SebastianManiscalco	130	2018	8.2
Green_Book	Comedy	PeterFarrelly	SebastianManiscalco	130	2018	8.2
Green_Book	Drama	PeterFarrelly	SebastianManiscalco	130	2018	8.2
Harry_Potter_and_the_Deathly_Hallows:_Part_2	Adventure	DavidYates	DanielRadcliffe	130	2011	8.1
Harry_Potter_and_the_Deathly_Hallows:_Part_2	Fantasy	DavidYates	DanielRadcliffe	130	2011	8.1
Harry_Potter_and_the_Deathly_Hallows:_Part_2	Mystery	DavidYates	DanielRadcliffe	130	2011	8.1
Harry_Potter_and_the_Deathly_Hallows:_Part_2	Adventure	DavidYates	EmmaWatson	130	2011	8.1
Harry_Potter_and_the_Deathly_Hallows:_Part_2	Fantasy	DavidYates	EmmaWatson	130	2011	8.1
Harry_Potter_and_the_Deathly_Hallows:_Part_2	Mystery	DavidYates	EmmaWatson	130	2011	8.1
Harry_Potter_and_the_Deathly_Hallows:_Part_2	Adventure	DavidYates	RupertGrint	130	2011	8.1
Harry_Potter_and_the_Deathly_Hallows:_Part_2	Fantasy	DavidYates	RupertGrint	130	2011	8.1
Harry_Potter_and_the_Deathly_Hallows:_Part_2	Mystery	DavidYates	RupertGrint	130	2011	8.1
Harry_Potter_and_the_Deathly_Hallows:_Part_2	Adventure	DavidYates	MichaelGambon	130	2011	8.1
Harry_Potter_and_the_Deathly_Hallows:_Part_2	Fantasy	DavidYates	MichaelGambon	130	2011	8.1
Harry_Potter_and_the_Deathly_Hallows:_Part_2	Mystery	DavidYates	MichaelGambon	130	2011	8.1
Thor:_Ragnarok	Action	TaikaWaititi	ChrisHemsworth	130	2017	7.9
Thor:_Ragnarok	Adventure	TaikaWaititi	ChrisHemsworth	130	2017	7.9
Thor:_Ragnarok	Comedy	TaikaWaititi	ChrisHemsworth	130	2017	7.9
Thor:_Ragnarok	Action	TaikaWaititi	TomHiddleston	130	2017	7.9
Thor:_Ragnarok	Adventure	TaikaWaititi	TomHiddleston	130	2017	7.9
Thor:_Ragnarok	Comedy	TaikaWaititi	TomHiddleston	130	2017	7.9
Thor:_Ragnarok	Action	TaikaWaititi	CateBlanchett	130	2017	7.9
Thor:_Ragnarok	Adventure	TaikaWaititi	CateBlanchett	130	2017	7.9
Thor:_Ragnarok	Comedy	TaikaWaititi	CateBlanchett	130	2017	7.9
Thor:_Ragnarok	Action	TaikaWaititi	MarkRuffalo	130	2017	7.9
Thor:_Ragnarok	Adventure	TaikaWaititi	MarkRuffalo	130	2017	7.9
Thor:_Ragnarok	Comedy	TaikaWaititi	MarkRuffalo	130	2017	7.9
Its_a_Wonderful_Life	Drama	FrankCapra	JamesStewart	130	1946	8.6
Its_a_Wonderful_Life	Family	FrankCapra	JamesStewart	130	1946	8.6
Its_a_Wonderful_Life	Fantasy	FrankCapra	JamesStewart	130	1946	8.6
Its_a_Wonderful_Life	Drama	FrankCapra	DonnaReed	130	1946	8.6
Its_a_Wonderful_Life	Family	FrankCapra	DonnaReed	130	1946	8.6
Its_a_Wonderful_Life	Fantasy	FrankCapra	DonnaReed	130	1946	8.6
Its_a_Wonderful_Life	Drama	FrankCapra	LionelBarrymore	130	1946	8.6
Its_a_Wonderful_Life	Family	FrankCapra	LionelBarrymore	130	1946	8.6
Its_a_Wonderful_Life	Fantasy	FrankCapra	LionelBarrymore	130	1946	8.6
Its_a_Wonderful_Life	Drama	FrankCapra	ThomasMitchell	130	1946	8.6
Its_a_Wonderful_Life	Family	FrankCapra	ThomasMitchell	130	1946	8.6
Its_a_Wonderful_Life	Fantasy	FrankCapra	ThomasMitchell	130	1946	8.6
Rebecca	Drama	AlfredHitchcock	LaurenceOlivier	130	1940	8.1
Rebecca	Film-Noir	AlfredHitchcock	LaurenceOlivier	130	1940	8.1
Rebecca	Mystery	AlfredHitchcock	LaurenceOlivier	130	1940	8.1
Rebecca	Drama	AlfredHitchcock	JoanFontaine	130	1940	8.1
Rebecca	Film-Noir	AlfredHitchcock	JoanFontaine	130	1940	8.1
Rebecca	Mystery	AlfredHitchcock	JoanFontaine	130	1940	8.1
Rebecca	Drama	AlfredHitchcock	GeorgeSanders	130	1940	8.1
Rebecca	Film-Noir	AlfredHitchcock	GeorgeSanders	130	1940	8.1
Rebecca	Mystery	AlfredHitchcock	GeorgeSanders	130	1940	8.1
Rebecca	Drama	AlfredHitchcock	JudithAnderson	130	1940	8.1
Rebecca	Film-Noir	AlfredHitchcock	JudithAnderson	130	1940	8.1
Rebecca	Mystery	AlfredHitchcock	JudithAnderson	130	1940	8.1
The_Fugitive	Action	AndrewDavis	HarrisonFord	130	1993	7.8
The_Fugitive	Crime	AndrewDavis	HarrisonFord	130	1993	7.8
The_Fugitive	Drama	AndrewDavis	HarrisonFord	130	1993	7.8
The_Fugitive	Action	AndrewDavis	TommyLeeJones	130	1993	7.8
The_Fugitive	Crime	AndrewDavis	TommyLeeJones	130	1993	7.8
The_Fugitive	Drama	AndrewDavis	TommyLeeJones	130	1993	7.8
The_Fugitive	Action	AndrewDavis	SelaWard	130	1993	7.8
The_Fugitive	Crime	AndrewDavis	SelaWard	130	1993	7.8
The_Fugitive	Drama	AndrewDavis	SelaWard	130	1993	7.8
The_Fugitive	Action	AndrewDavis	JulianneMoore	130	1993	7.8
The_Fugitive	Crime	AndrewDavis	JulianneMoore	130	1993	7.8
The_Fugitive	Drama	AndrewDavis	JulianneMoore	130	1993	7.8
Der_Name_der_Rose	Drama	Jean-JacquesAnnaud	SeanConnery	130	1986	7.7
Der_Name_der_Rose	History	Jean-JacquesAnnaud	SeanConnery	130	1986	7.7
Der_Name_der_Rose	Mystery	Jean-JacquesAnnaud	SeanConnery	130	1986	7.7
Der_Name_der_Rose	Drama	Jean-JacquesAnnaud	ChristianSlater	130	1986	7.7
Der_Name_der_Rose	History	Jean-JacquesAnnaud	ChristianSlater	130	1986	7.7
Der_Name_der_Rose	Mystery	Jean-JacquesAnnaud	ChristianSlater	130	1986	7.7
Der_Name_der_Rose	Drama	Jean-JacquesAnnaud	HelmutQualtinger	130	1986	7.7
Der_Name_der_Rose	History	Jean-JacquesAnnaud	HelmutQualtinger	130	1986	7.7
Der_Name_der_Rose	Mystery	Jean-JacquesAnnaud	HelmutQualtinger	130	1986	7.7
Der_Name_der_Rose	Drama	Jean-JacquesAnnaud	ElyaBaskin	130	1986	7.7
Der_Name_der_Rose	History	Jean-JacquesAnnaud	ElyaBaskin	130	1986	7.7
Der_Name_der_Rose	Mystery	Jean-JacquesAnnaud	ElyaBaskin	130	1986	7.7
Chinatown	Drama	RomanPolanski	JackNicholson	130	1974	8.2
Chinatown	Mystery	RomanPolanski	JackNicholson	130	1974	8.2
Chinatown	Thriller	RomanPolanski	JackNicholson	130	1974	8.2
Chinatown	Drama	RomanPolanski	FayeDunaway	130	1974	8.2
Chinatown	Mystery	RomanPolanski	FayeDunaway	130	1974	8.2
Chinatown	Thriller	RomanPolanski	FayeDunaway	130	1974	8.2
Chinatown	Drama	RomanPolanski	JohnHuston	130	1974	8.2
Chinatown	Mystery	RomanPolanski	JohnHuston	130	1974	8.2
Chinatown	Thriller	RomanPolanski	JohnHuston	130	1974	8.2
Chinatown	Drama	RomanPolanski	PerryLopez	130	1974	8.2
Chinatown	Mystery	RomanPolanski	PerryLopez	130	1974	8.2
Chinatown	Thriller	RomanPolanski	PerryLopez	130	1974	8.2
Tombstone	Biography	GeorgeP.Cosmatos	KurtRussell	130	1993	7.8
Tombstone	Drama	GeorgeP.Cosmatos	KurtRussell	130	1993	7.8
Tombstone	History	GeorgeP.Cosmatos	KurtRussell	130	1993	7.8
Tombstone	Biography	GeorgeP.Cosmatos	ValKilmer	130	1993	7.8
Tombstone	Drama	GeorgeP.Cosmatos	ValKilmer	130	1993	7.8
Tombstone	History	GeorgeP.Cosmatos	ValKilmer	130	1993	7.8
Tombstone	Biography	GeorgeP.Cosmatos	SamElliott	130	1993	7.8
Tombstone	Drama	GeorgeP.Cosmatos	SamElliott	130	1993	7.8
Tombstone	History	GeorgeP.Cosmatos	SamElliott	130	1993	7.8
Tombstone	Biography	GeorgeP.Cosmatos	BillPaxton	130	1993	7.8
Tombstone	Drama	GeorgeP.Cosmatos	BillPaxton	130	1993	7.8
Tombstone	History	GeorgeP.Cosmatos	BillPaxton	130	1993	7.8
Airlift	Action	RajaMenon	AkshayKumar	130	2016	7.9
Airlift	Drama	RajaMenon	AkshayKumar	130	2016	7.9
Airlift	History	RajaMenon	AkshayKumar	130	2016	7.9
Airlift	Action	RajaMenon	NimratKaur	130	2016	7.9
Airlift	Drama	RajaMenon	NimratKaur	130	2016	7.9
Airlift	History	RajaMenon	NimratKaur	130	2016	7.9
Airlift	Action	RajaMenon	KumudMishra	130	2016	7.9
Airlift	Drama	RajaMenon	KumudMishra	130	2016	7.9
Airlift	History	RajaMenon	KumudMishra	130	2016	7.9
Airlift	Action	RajaMenon	PrakashBelawadi	130	2016	7.9
Airlift	Drama	RajaMenon	PrakashBelawadi	130	2016	7.9
Airlift	History	RajaMenon	PrakashBelawadi	130	2016	7.9
Article_15	Crime	AnubhavSinha	AyushmannKhurrana	130	2019	8.2
Article_15	Drama	AnubhavSinha	AyushmannKhurrana	130	2019	8.2
Article_15	Mystery	AnubhavSinha	AyushmannKhurrana	130	2019	8.2
Article_15	Crime	AnubhavSinha	Nassar	130	2019	8.2
Article_15	Drama	AnubhavSinha	Nassar	130	2019	8.2
Article_15	Mystery	AnubhavSinha	Nassar	130	2019	8.2
Article_15	Crime	AnubhavSinha	ManojPahwa	130	2019	8.2
Article_15	Drama	AnubhavSinha	ManojPahwa	130	2019	8.2
Article_15	Mystery	AnubhavSinha	ManojPahwa	130	2019	8.2
Article_15	Crime	AnubhavSinha	KumudMishra	130	2019	8.2
Article_15	Drama	AnubhavSinha	KumudMishra	130	2019	8.2
Article_15	Mystery	AnubhavSinha	KumudMishra	130	2019	8.2
The_Prestige	Drama	ChristopherNolan	ChristianBale	130	2006	8.5
The_Prestige	Mystery	ChristopherNolan	ChristianBale	130	2006	8.5
The_Prestige	Sci-Fi	ChristopherNolan	ChristianBale	130	2006	8.5
The_Prestige	Drama	ChristopherNolan	HughJackman	130	2006	8.5
The_Prestige	Mystery	ChristopherNolan	HughJackman	130	2006	8.5
The_Prestige	Sci-Fi	ChristopherNolan	HughJackman	130	2006	8.5
The_Prestige	Drama	ChristopherNolan	ScarlettJohansson	130	2006	8.5
The_Prestige	Mystery	ChristopherNolan	ScarlettJohansson	130	2006	8.5
The_Prestige	Sci-Fi	ChristopherNolan	ScarlettJohansson	130	2006	8.5
The_Prestige	Drama	ChristopherNolan	MichaelCaine	130	2006	8.5
The_Prestige	Mystery	ChristopherNolan	MichaelCaine	130	2006	8.5
The_Prestige	Sci-Fi	ChristopherNolan	MichaelCaine	130	2006	8.5
Koe_no_katachi	Animation	NaokoYamada	MiyuIrino	130	2016	8.1
Koe_no_katachi	Drama	NaokoYamada	MiyuIrino	130	2016	8.1
Koe_no_katachi	Animation	NaokoYamada	SaoriHayami	130	2016	8.1
Koe_no_katachi	Drama	NaokoYamada	SaoriHayami	130	2016	8.1
Koe_no_katachi	Animation	NaokoYamada	AoiYûki	130	2016	8.1
Koe_no_katachi	Drama	NaokoYamada	AoiYûki	130	2016	8.1
Koe_no_katachi	Animation	NaokoYamada	KenshôOno	130	2016	8.1
Koe_no_katachi	Drama	NaokoYamada	KenshôOno	130	2016	8.1
Top_Gun:_Maverick	Action	JosephKosinski	TomCruise	130	2022	8.6
Top_Gun:_Maverick	Drama	JosephKosinski	TomCruise	130	2022	8.6
Top_Gun:_Maverick	Action	JosephKosinski	JenniferConnelly	130	2022	8.6
Top_Gun:_Maverick	Drama	JosephKosinski	JenniferConnelly	130	2022	8.6
Top_Gun:_Maverick	Action	JosephKosinski	MilesTeller	130	2022	8.6
Top_Gun:_Maverick	Drama	JosephKosinski	MilesTeller	130	2022	8.6
Top_Gun:_Maverick	Action	JosephKosinski	ValKilmer	130	2022	8.6
Top_Gun:_Maverick	Drama	JosephKosinski	ValKilmer	130	2022	8.6
The_Big_Short	Biography	AdamMcKay	ChristianBale	130	2015	7.8
The_Big_Short	Comedy	AdamMcKay	ChristianBale	130	2015	7.8
The_Big_Short	Drama	AdamMcKay	ChristianBale	130	2015	7.8
The_Big_Short	Biography	AdamMcKay	SteveCarell	130	2015	7.8
The_Big_Short	Comedy	AdamMcKay	SteveCarell	130	2015	7.8
The_Big_Short	Drama	AdamMcKay	SteveCarell	130	2015	7.8
The_Big_Short	Biography	AdamMcKay	RyanGosling	130	2015	7.8
The_Big_Short	Comedy	AdamMcKay	RyanGosling	130	2015	7.8
The_Big_Short	Drama	AdamMcKay	RyanGosling	130	2015	7.8
The_Big_Short	Biography	AdamMcKay	BradPitt	130	2015	7.8
The_Big_Short	Comedy	AdamMcKay	BradPitt	130	2015	7.8
The_Big_Short	Drama	AdamMcKay	BradPitt	130	2015	7.8
Knives_Out	Comedy	RianJohnson	DanielCraig	130	2019	7.9
Knives_Out	Crime	RianJohnson	DanielCraig	130	2019	7.9
Knives_Out	Drama	RianJohnson	DanielCraig	130	2019	7.9
Knives_Out	Comedy	RianJohnson	ChrisEvans	130	2019	7.9
Knives_Out	Crime	RianJohnson	ChrisEvans	130	2019	7.9
Knives_Out	Drama	RianJohnson	ChrisEvans	130	2019	7.9
Knives_Out	Comedy	RianJohnson	AnadeArmas	130	2019	7.9
Knives_Out	Crime	RianJohnson	AnadeArmas	130	2019	7.9
Knives_Out	Drama	RianJohnson	AnadeArmas	130	2019	7.9
Knives_Out	Comedy	RianJohnson	JamieLeeCurtis	130	2019	7.9
Knives_Out	Crime	RianJohnson	JamieLeeCurtis	130	2019	7.9
Knives_Out	Drama	RianJohnson	JamieLeeCurtis	130	2019	7.9
Dawn_of_the_Planet_of_the_Apes	Action	MattReeves	GaryOldman	130	2014	7.6
Dawn_of_the_Planet_of_the_Apes	Adventure	MattReeves	GaryOldman	130	2014	7.6
Dawn_of_the_Planet_of_the_Apes	Drama	MattReeves	GaryOldman	130	2014	7.6
Dawn_of_the_Planet_of_the_Apes	Action	MattReeves	KeriRussell	130	2014	7.6
Dawn_of_the_Planet_of_the_Apes	Adventure	MattReeves	KeriRussell	130	2014	7.6
Dawn_of_the_Planet_of_the_Apes	Drama	MattReeves	KeriRussell	130	2014	7.6
Dawn_of_the_Planet_of_the_Apes	Action	MattReeves	AndySerkis	130	2014	7.6
Dawn_of_the_Planet_of_the_Apes	Adventure	MattReeves	AndySerkis	130	2014	7.6
Dawn_of_the_Planet_of_the_Apes	Drama	MattReeves	AndySerkis	130	2014	7.6
Dawn_of_the_Planet_of_the_Apes	Action	MattReeves	KodiSmit-McPhee	130	2014	7.6
Dawn_of_the_Planet_of_the_Apes	Adventure	MattReeves	KodiSmit-McPhee	130	2014	7.6
Dawn_of_the_Planet_of_the_Apes	Drama	MattReeves	KodiSmit-McPhee	130	2014	7.6
Seven_Pounds	Drama	GabrieleMuccino	WillSmith	123	2008	7.6
Seven_Pounds	Drama	GabrieleMuccino	RosarioDawson	123	2008	7.6
Seven_Pounds	Drama	GabrieleMuccino	WoodyHarrelson	123	2008	7.6
Seven_Pounds	Drama	GabrieleMuccino	MichaelEaly	123	2008	7.6
Rush	Action	RonHoward	DanielBrühl	123	2013	8.1
Rush	Biography	RonHoward	DanielBrühl	123	2013	8.1
Rush	Drama	RonHoward	DanielBrühl	123	2013	8.1
Rush	Action	RonHoward	ChrisHemsworth	123	2013	8.1
Rush	Biography	RonHoward	ChrisHemsworth	123	2013	8.1
Rush	Drama	RonHoward	ChrisHemsworth	123	2013	8.1
Rush	Action	RonHoward	OliviaWilde	123	2013	8.1
Rush	Biography	RonHoward	OliviaWilde	123	2013	8.1
Rush	Drama	RonHoward	OliviaWilde	123	2013	8.1
Rush	Action	RonHoward	AlexandraMariaLara	123	2013	8.1
Rush	Biography	RonHoward	AlexandraMariaLara	123	2013	8.1
Rush	Drama	RonHoward	AlexandraMariaLara	123	2013	8.1
Jodaeiye_Nader_az_Simin	Drama	AsgharFarhadi	PaymanMaadi	123	2011	8.3
Jodaeiye_Nader_az_Simin	Drama	AsgharFarhadi	LeilaHatami	123	2011	8.3
Jodaeiye_Nader_az_Simin	Drama	AsgharFarhadi	SarehBayat	123	2011	8.3
Jodaeiye_Nader_az_Simin	Drama	AsgharFarhadi	ShahabHosseini	123	2011	8.3
All_That_Jazz	Drama	BobFosse	RoyScheider	123	1979	7.8
All_That_Jazz	Music	BobFosse	RoyScheider	123	1979	7.8
All_That_Jazz	Musical	BobFosse	RoyScheider	123	1979	7.8
All_That_Jazz	Drama	BobFosse	JessicaLange	123	1979	7.8
All_That_Jazz	Music	BobFosse	JessicaLange	123	1979	7.8
All_That_Jazz	Musical	BobFosse	JessicaLange	123	1979	7.8
All_That_Jazz	Drama	BobFosse	AnnReinking	123	1979	7.8
All_That_Jazz	Music	BobFosse	AnnReinking	123	1979	7.8
All_That_Jazz	Musical	BobFosse	AnnReinking	123	1979	7.8
All_That_Jazz	Drama	BobFosse	LelandPalmer	123	1979	7.8
All_That_Jazz	Music	BobFosse	LelandPalmer	123	1979	7.8
All_That_Jazz	Musical	BobFosse	LelandPalmer	123	1979	7.8
The_Notebook	Drama	NickCassavetes	GenaRowlands	123	2004	7.8
The_Notebook	Romance	NickCassavetes	GenaRowlands	123	2004	7.8
The_Notebook	Drama	NickCassavetes	JamesGarner	123	2004	7.8
The_Notebook	Romance	NickCassavetes	JamesGarner	123	2004	7.8
The_Notebook	Drama	NickCassavetes	RachelMcAdams	123	2004	7.8
The_Notebook	Romance	NickCassavetes	RachelMcAdams	123	2004	7.8
The_Notebook	Drama	NickCassavetes	RyanGosling	123	2004	7.8
The_Notebook	Romance	NickCassavetes	RyanGosling	123	2004	7.8
About_Time	Comedy	RichardCurtis	DomhnallGleeson	123	2013	7.8
About_Time	Drama	RichardCurtis	DomhnallGleeson	123	2013	7.8
About_Time	Fantasy	RichardCurtis	DomhnallGleeson	123	2013	7.8
About_Time	Comedy	RichardCurtis	RachelMcAdams	123	2013	7.8
About_Time	Drama	RichardCurtis	RachelMcAdams	123	2013	7.8
About_Time	Fantasy	RichardCurtis	RachelMcAdams	123	2013	7.8
About_Time	Comedy	RichardCurtis	BillNighy	123	2013	7.8
About_Time	Drama	RichardCurtis	BillNighy	123	2013	7.8
About_Time	Fantasy	RichardCurtis	BillNighy	123	2013	7.8
About_Time	Comedy	RichardCurtis	LydiaWilson	123	2013	7.8
About_Time	Drama	RichardCurtis	LydiaWilson	123	2013	7.8
About_Time	Fantasy	RichardCurtis	LydiaWilson	123	2013	7.8
Amarcord	Comedy	FedericoFellini	MagaliNoël	123	1973	7.9
Amarcord	Drama	FedericoFellini	MagaliNoël	123	1973	7.9
Amarcord	Comedy	FedericoFellini	BrunoZanin	123	1973	7.9
Amarcord	Drama	FedericoFellini	BrunoZanin	123	1973	7.9
Amarcord	Comedy	FedericoFellini	PupellaMaggio	123	1973	7.9
Amarcord	Drama	FedericoFellini	PupellaMaggio	123	1973	7.9
Amarcord	Comedy	FedericoFellini	ArmandoBrancia	123	1973	7.9
Amarcord	Drama	FedericoFellini	ArmandoBrancia	123	1973	7.9
The_Man_Who_Shot_Liberty_Valance	Drama	JohnFord	JamesStewart	123	1962	8.1
The_Man_Who_Shot_Liberty_Valance	Western	JohnFord	JamesStewart	123	1962	8.1
The_Man_Who_Shot_Liberty_Valance	Drama	JohnFord	JohnWayne	123	1962	8.1
The_Man_Who_Shot_Liberty_Valance	Western	JohnFord	JohnWayne	123	1962	8.1
The_Man_Who_Shot_Liberty_Valance	Drama	JohnFord	VeraMiles	123	1962	8.1
The_Man_Who_Shot_Liberty_Valance	Western	JohnFord	VeraMiles	123	1962	8.1
The_Man_Who_Shot_Liberty_Valance	Drama	JohnFord	LeeMarvin	123	1962	8.1
The_Man_Who_Shot_Liberty_Valance	Western	JohnFord	LeeMarvin	123	1962	8.1
The_Last_King_of_Scotland	Biography	KevinMacdonald	JamesMcAvoy	123	2006	7.7
The_Last_King_of_Scotland	Drama	KevinMacdonald	JamesMcAvoy	123	2006	7.7
The_Last_King_of_Scotland	History	KevinMacdonald	JamesMcAvoy	123	2006	7.7
The_Last_King_of_Scotland	Biography	KevinMacdonald	ForestWhitaker	123	2006	7.7
The_Last_King_of_Scotland	Drama	KevinMacdonald	ForestWhitaker	123	2006	7.7
The_Last_King_of_Scotland	History	KevinMacdonald	ForestWhitaker	123	2006	7.7
The_Last_King_of_Scotland	Biography	KevinMacdonald	GillianAnderson	123	2006	7.7
The_Last_King_of_Scotland	Drama	KevinMacdonald	GillianAnderson	123	2006	7.7
The_Last_King_of_Scotland	History	KevinMacdonald	GillianAnderson	123	2006	7.7
The_Last_King_of_Scotland	Biography	KevinMacdonald	KerryWashington	123	2006	7.7
The_Last_King_of_Scotland	Drama	KevinMacdonald	KerryWashington	123	2006	7.7
The_Last_King_of_Scotland	History	KevinMacdonald	KerryWashington	123	2006	7.7
Atonement	Drama	JoeWright	KeiraKnightley	123	2007	7.8
Atonement	Mystery	JoeWright	KeiraKnightley	123	2007	7.8
Atonement	Romance	JoeWright	KeiraKnightley	123	2007	7.8
Atonement	Drama	JoeWright	JamesMcAvoy	123	2007	7.8
Atonement	Mystery	JoeWright	JamesMcAvoy	123	2007	7.8
Atonement	Romance	JoeWright	JamesMcAvoy	123	2007	7.8
Atonement	Drama	JoeWright	BrendaBlethyn	123	2007	7.8
Atonement	Mystery	JoeWright	BrendaBlethyn	123	2007	7.8
Atonement	Romance	JoeWright	BrendaBlethyn	123	2007	7.8
Atonement	Drama	JoeWright	SaoirseRonan	123	2007	7.8
Atonement	Mystery	JoeWright	SaoirseRonan	123	2007	7.8
Atonement	Romance	JoeWright	SaoirseRonan	123	2007	7.8
The_Theory_of_Everything	Biography	JamesMarsh	EddieRedmayne	123	2014	7.7
The_Theory_of_Everything	Drama	JamesMarsh	EddieRedmayne	123	2014	7.7
The_Theory_of_Everything	Romance	JamesMarsh	EddieRedmayne	123	2014	7.7
The_Theory_of_Everything	Biography	JamesMarsh	FelicityJones	123	2014	7.7
The_Theory_of_Everything	Drama	JamesMarsh	FelicityJones	123	2014	7.7
The_Theory_of_Everything	Romance	JamesMarsh	FelicityJones	123	2014	7.7
The_Theory_of_Everything	Biography	JamesMarsh	TomPrior	123	2014	7.7
The_Theory_of_Everything	Drama	JamesMarsh	TomPrior	123	2014	7.7
The_Theory_of_Everything	Romance	JamesMarsh	TomPrior	123	2014	7.7
The_Theory_of_Everything	Biography	JamesMarsh	SophiePerry	123	2014	7.7
The_Theory_of_Everything	Drama	JamesMarsh	SophiePerry	123	2014	7.7
The_Theory_of_Everything	Romance	JamesMarsh	SophiePerry	123	2014	7.7
Kind_Hearts_and_Coronets	Comedy	RobertHamer	DennisPrice	106	1949	8.0
Kind_Hearts_and_Coronets	Crime	RobertHamer	DennisPrice	106	1949	8.0
Kind_Hearts_and_Coronets	Comedy	RobertHamer	AlecGuinness	106	1949	8.0
Kind_Hearts_and_Coronets	Crime	RobertHamer	AlecGuinness	106	1949	8.0
Kind_Hearts_and_Coronets	Comedy	RobertHamer	ValerieHobson	106	1949	8.0
Kind_Hearts_and_Coronets	Crime	RobertHamer	ValerieHobson	106	1949	8.0
Kind_Hearts_and_Coronets	Comedy	RobertHamer	JoanGreenwood	106	1949	8.0
Kind_Hearts_and_Coronets	Crime	RobertHamer	JoanGreenwood	106	1949	8.0
Whiplash	Drama	DamienChazelle	MilesTeller	106	2014	8.5
Whiplash	Music	DamienChazelle	MilesTeller	106	2014	8.5
Whiplash	Drama	DamienChazelle	J.K.Simmons	106	2014	8.5
Whiplash	Music	DamienChazelle	J.K.Simmons	106	2014	8.5
Whiplash	Drama	DamienChazelle	MelissaBenoist	106	2014	8.5
Whiplash	Music	DamienChazelle	MelissaBenoist	106	2014	8.5
Whiplash	Drama	DamienChazelle	PaulReiser	106	2014	8.5
Whiplash	Music	DamienChazelle	PaulReiser	106	2014	8.5
Kimi_no_na_wa.	Animation	MakotoShinkai	RyûnosukeKamiki	106	2016	8.4
Kimi_no_na_wa.	Drama	MakotoShinkai	RyûnosukeKamiki	106	2016	8.4
Kimi_no_na_wa.	Fantasy	MakotoShinkai	RyûnosukeKamiki	106	2016	8.4
Kimi_no_na_wa.	Animation	MakotoShinkai	MoneKamishiraishi	106	2016	8.4
Kimi_no_na_wa.	Drama	MakotoShinkai	MoneKamishiraishi	106	2016	8.4
