Character,Item,ItemCount
Morphling 8061294743,hurricane_pike,1
Morphling 8061294743,butterfly,1
Morphling 8061294743,vladmir,1
Morphling 8061294743,manta,1
Morphling 8061294743,lesser_crit,1
Morphling 8061294743,power_treads,1
Brewmaster 8061294743,cyclone,1
Brewmaster 8061294743,magic_wand,1
Brewmaster 8061294743,radiance,1
Brewmaster 8061294743,null_talisman,1
Brewmaster 8061294743,pipe,1
Brewmaster 8061294743,boots,1
Elder Titan 8061294743,empty,2
Elder Titan 8061294743,magic_wand,1
Elder Titan 8061294743,solar_crest,1
Elder Titan 8061294743,empty,1
Elder Titan 8061294743,tranquil_boots,1
Lina 8061294743,magic_wand,1
Lina 8061294743,ultimate_scepter,1
Lina 8061294743,travel_boots,1
Lina 8061294743,wind_lace,1
Lina 8061294743,black_king_bar,1
Lina 8061294743,sphere,1
Magnus 8061294743,blink,1
Magnus 8061294743,magic_wand,1
Magnus 8061294743,null_talisman,1
Magnus 8061294743,tranquil_boots,1
Magnus 8061294743,point_booster,1
Magnus 8061294743,gem,1
Ursa 8061294743,blink,1
Ursa 8061294743,magic_stick,1
Ursa 8061294743,monkey_king_bar,1
Ursa 8061294743,bfury,1
Ursa 8061294743,phase_boots,1
Ursa 8061294743,black_king_bar,1
Zeus 8061294743,Kaya,1
Zeus 8061294743,magic_wand,1
Zeus 8061294743,bottle,1
Zeus 8061294743,ultimate_scepter,1
Zeus 8061294743,refresher,1
Zeus 8061294743,arcane_boots,1
Beastmaster 8061294743,blink,1
Beastmaster 8061294743,helm_of_the_dominator,1
Beastmaster 8061294743,magic_wand,1
Beastmaster 8061294743,ultimate_scepter,1
Beastmaster 8061294743,black_king_bar,1
Beastmaster 8061294743,power_treads,1
Muerta 8061294743,magic_wand,1
Muerta 8061294743,null_talisman,1
Muerta 8061294743,rod_of_atos,1
Muerta 8061294743,wind_lace,1
Muerta 8061294743,invis_sword,1
Muerta 8061294743,power_treads,1
Naga Siren 8061294743,magic_wand,1
Naga Siren 8061294743,pipe,1
Naga Siren 8061294743,Healing Lotus,1
Naga Siren 8061294743,arcane_boots,1
Naga Siren 8061294743,wind_lace,1
Naga Siren 8061294743,ward_dispenser,1
Morphling 8061396001,magic_wand,1
Morphling 8061396001,wraith_band,1
Morphling 8061396001,vladmir,1
Morphling 8061396001,manta,1
Morphling 8061396001,black_king_bar,1
Morphling 8061396001,power_treads,1
Venomancer 8061396001,empty,1
Venomancer 8061396001,blink,1
Venomancer 8061396001,magic_wand,1
Venomancer 8061396001,Spirit Vessel,1
Venomancer 8061396001,shivas_guard,1
Venomancer 8061396001,power_treads,1
Timbersaw 8061396001,blink,1
Timbersaw 8061396001,cyclone,1
Timbersaw 8061396001,bracer,1
Timbersaw 8061396001,ultimate_scepter,1
Timbersaw 8061396001,soul_ring,1
Timbersaw 8061396001,arcane_boots,1
Shadow Shaman 8061396001,empty,1
Shadow Shaman 8061396001,blink,1
Shadow Shaman 8061396001,magic_stick,1
Shadow Shaman 8061396001,aether_lens,1
Shadow Shaman 8061396001,arcane_boots,1
Shadow Shaman 8061396001,cloak,1
Enchantress 8061396001,magic_wand,1
Enchantress 8061396001,hurricane_pike,1
Enchantress 8061396001,dust,1
Enchantress 8061396001,ward_dispenser,1
Enchantress 8061396001,smoke_of_deceit,1
Enchantress 8061396001,power_treads,1
Monkey King 8061396001,skadi,1
Monkey King 8061396001,desolator,1
Monkey King 8061396001,diffusal_blade,1
Monkey King 8061396001,black_king_bar,1
Monkey King 8061396001,Orb of Corrosion,1
Monkey King 8061396001,power_treads,1
Tidehunter 8061396001,blink,1
Tidehunter 8061396001,vladmir,1
Tidehunter 8061396001,soul_ring,1
Tidehunter 8061396001,phase_boots,1
Tidehunter 8061396001,Mage Slayer,1
Tidehunter 8061396001,shivas_guard,1
Batrider 8061396001,blink,1
Batrider 8061396001,magic_wand,1
Batrider 8061396001,force_staff,1
Batrider 8061396001,ward_sentry,1
Batrider 8061396001,ultimate_scepter,1
Batrider 8061396001,tranquil_boots,1
Dragon Knight 8061396001,blink,1
Dragon Knight 8061396001,hurricane_pike,1
Dragon Knight 8061396001,greater_crit,1
Dragon Knight 8061396001,black_king_bar,1
Dragon Knight 8061396001,sange_and_yasha,1
Dragon Knight 8061396001,power_treads,1
Magnus 8061396001,empty,1
Magnus 8061396001,blink,1
Magnus 8061396001,magic_wand,1
Magnus 8061396001,wind_lace,1
Magnus 8061396001,tranquil_boots,1
Magnus 8061396001,glimmer_cape,1
Morphling 8062807181,blink,1
Morphling 8062807181,Khanda,1
Morphling 8062807181,vladmir,1
Morphling 8062807181,manta,1
Morphling 8062807181,black_king_bar,1
Morphling 8062807181,power_treads,1
Lycan 8062807181,Nullifier,1
Lycan 8062807181,assault,1
Lycan 8062807181,black_king_bar,1
Lycan 8062807181,circlet,1
Lycan 8062807181,ancient_janggo,1
Lycan 8062807181,empty,1
Naga Siren 8062807181,blink,1
Naga Siren 8062807181,solar_crest,1
Naga Siren 8062807181,guardian_greaves,1
Naga Siren 8062807181,ward_observer,1
Naga Siren 8062807181,wind_lace,1
Naga Siren 8062807181,smoke_of_deceit,1
Lina 8062807181,ultimate_scepter,1
Lina 8062807181,null_talisman,1
Lina 8062807181,travel_boots,1
Lina 8062807181,ethereal_blade,1
Lina 8062807181,black_king_bar,1
Lina 8062807181,invis_sword,1
Rubick 8062807181,blink,1
Rubick 8062807181,magic_wand,1
Rubick 8062807181,ghost,1
Rubick 8062807181,force_staff,1
Rubick 8062807181,dust,1
Rubick 8062807181,arcane_boots,1
Drow Ranger 8062807181,hurricane_pike,1
Drow Ranger 8062807181,butterfly,1
Drow Ranger 8062807181,black_king_bar,1
Drow Ranger 8062807181,aegis,1
Drow Ranger 8062807181,sphere,1
Drow Ranger 8062807181,power_treads,1
Pangolier 8062807181,Nullifier,1
Pangolier 8062807181,diffusal_blade,1
Pangolier 8062807181,basher,1
Pangolier 8062807181,travel_boots,1
Pangolier 8062807181,Overwhelming Blink,1
Pangolier 8062807181,sphere,1
Magnus 8062807181,blink,1
Magnus 8062807181,ultimate_scepter,1
Magnus 8062807181,black_king_bar,1
Magnus 8062807181,sphere,1
Magnus 8062807181,gem,1
Magnus 8062807181,power_treads,1
Muerta 8062807181,empty,1
Muerta 8062807181,Boots of Bearing,1
Muerta 8062807181,magic_wand,1
Muerta 8062807181,dust,1
Muerta 8062807181,null_talisman,1
Muerta 8062807181,Gleipnir,1
Pugna 8062807181,magic_wand,1
Pugna 8062807181,aether_lens,1
Pugna 8062807181,arcane_boots,1
Pugna 8062807181,ward_dispenser,1
Pugna 8062807181,smoke_of_deceit,1
Pugna 8062807181,glimmer_cape,1
Morphling 8062945076,butterfly,1
Morphling 8062945076,manta,1
Morphling 8062945076,black_king_bar,1
Morphling 8062945076,silver_edge,1
Morphling 8062945076,satanic,1
Morphling 8062945076,power_treads,1
Invoker 8062945076,sheepstick,1
Invoker 8062945076,orchid,1
Invoker 8062945076,hurricane_pike,1
Invoker 8062945076,wraith_band,1
Invoker 8062945076,black_king_bar,1
Invoker 8062945076,power_treads,1
Centaur Warrunner 8062945076,blink,1
Centaur Warrunner 8062945076,bracer,1
Centaur Warrunner 8062945076,Kaya and Sange,1
Centaur Warrunner 8062945076,black_king_bar,1
Centaur Warrunner 8062945076,pipe,1
Centaur Warrunner 8062945076,veil_of_discord,1
Shadow Demon 8062945076,empty,2
Shadow Demon 8062945076,blink,1
Shadow Demon 8062945076,aether_lens,1
Shadow Demon 8062945076,ultimate_scepter,1
Shadow Demon 8062945076,glimmer_cape,1
Ogre Magi 8062945076,magic_wand,1
Ogre Magi 8062945076,solar_crest,1
Ogre Magi 8062945076,clarity,1
Ogre Magi 8062945076,empty,1
Ogre Magi 8062945076,arcane_boots,1
Ogre Magi 8062945076,ward_dispenser,1
Spectre 8062945076,orchid,1
Spectre 8062945076,radiance,1
Spectre 8062945076,manta,1
Spectre 8062945076,black_king_bar,1
Spectre 8062945076,aegis,1
Spectre 8062945076,power_treads,1
Visage 8062945076,empty,1
Visage 8062945076,Boots of Bearing,1
Visage 8062945076,magic_wand,1
Visage 8062945076,assault,1
Visage 8062945076,shivas_guard,1
Visage 8062945076,pipe,1
Phoenix 8062945076,sheepstick,1
Phoenix 8062945076,cyclone,1
Phoenix 8062945076,magic_wand,1
Phoenix 8062945076,pers,1
Phoenix 8062945076,dust,1
Phoenix 8062945076,tranquil_boots,1
Puck 8062945076,cyclone,1
Puck 8062945076,octarine_core,1
Puck 8062945076,Parasma,1
Puck 8062945076,Overwhelming Blink,1
Puck 8062945076,sphere,1
Puck 8062945076,gem,1
Magnus 8062945076,blink,1
Magnus 8062945076,aether_lens,1
Magnus 8062945076,dust,1
Magnus 8062945076,ultimate_scepter,1
Magnus 8062945076,wind_lace,1
Magnus 8062945076,boots,1
Ursa 8063069899,monkey_king_bar,1
Ursa 8063069899,octarine_core,1
Ursa 8063069899,refresher,1
Ursa 8063069899,bfury,1
Ursa 8063069899,black_king_bar,1
Ursa 8063069899,Swift Blink,1
Beastmaster 8063069899,blink,1
Beastmaster 8063069899,ultimate_scepter,1
Beastmaster 8063069899,refresher,1
Beastmaster 8063069899,phase_boots,1
Beastmaster 8063069899,black_king_bar,1
Beastmaster 8063069899,shivas_guard,1
Batrider 8063069899,blink,1
Batrider 8063069899,force_staff,1
Batrider 8063069899,dust,1
Batrider 8063069899,ultimate_scepter,1
Batrider 8063069899,black_king_bar,1
Batrider 8063069899,tranquil_boots,1
Lion 8063069899,blink,1
Lion 8063069899,ghost,1
Lion 8063069899,force_staff,1
Lion 8063069899,aether_lens,1
Lion 8063069899,dust,1
Lion 8063069899,tranquil_boots,1
Storm Spirit 8063069899,sheepstick,1
Storm Spirit 8063069899,refresher,1
Storm Spirit 8063069899,Parasma,1
Storm Spirit 8063069899,Kaya and Sange,1
Storm Spirit 8063069899,black_king_bar,1
Storm Spirit 8063069899,sphere,1
Alchemist 8063069899,Nullifier,1
Alchemist 8063069899,bloodthorn,1
Alchemist 8063069899,refresher,1
Alchemist 8063069899,black_king_bar,1
Alchemist 8063069899,Overwhelming Blink,1
Alchemist 8063069899,sange_and_yasha,1
Pangolier 8063069899,diffusal_blade,1
Pangolier 8063069899,refresher,1
Pangolier 8063069899,abyssal_blade,1
Pangolier 8063069899,aegis,1
Pangolier 8063069899,Overwhelming Blink,1
Pangolier 8063069899,sphere,1
Brewmaster 8063069899,Aeon Disk,1
Brewmaster 8063069899,cheese,1
Brewmaster 8063069899,radiance,1
Brewmaster 8063069899,octarine_core,1
Brewmaster 8063069899,assault,1
Brewmaster 8063069899,pipe,1
Muerta 8063069899,empty,1
Muerta 8063069899,Boots of Bearing,1
Muerta 8063069899,magic_wand,1
Muerta 8063069899,force_staff,1
Muerta 8063069899,Gleipnir,1
Muerta 8063069899,gem,1
Crystal Maiden 8063069899,Aeon Disk,1
Crystal Maiden 8063069899,force_staff,1
Crystal Maiden 8063069899,tranquil_boots,1
Crystal Maiden 8063069899,glimmer_cape,1
Crystal Maiden 8063069899,smoke_of_deceit,1
Crystal Maiden 8063069899,gem,1
Earth Spirit 8063200834,Meteor Hammer,1
Earth Spirit 8063200834,sange,1
Earth Spirit 8063200834,magic_wand,1
Earth Spirit 8063200834,black_king_bar,1
Earth Spirit 8063200834,blade_mail,1
Earth Spirit 8063200834,power_treads,1
Doom 8063200834,blink,1
Doom 8063200834,hand_of_midas,1
Doom 8063200834,empty,1
Doom 8063200834,phase_boots,1
Doom 8063200834,black_king_bar,1
Doom 8063200834,shivas_guard,1
Muerta 8063200834,Boots of Bearing,1
Muerta 8063200834,magic_wand,1
Muerta 8063200834,mithril_hammer,1
Muerta 8063200834,null_talisman,1
Muerta 8063200834,rod_of_atos,1
Muerta 8063200834,gloves,1
Morphling 8063200834,desolator,1
Morphling 8063200834,butterfly,1
Morphling 8063200834,dragon_lance,1
Morphling 8063200834,black_king_bar,1
Morphling 8063200834,sphere,1
Morphling 8063200834,power_treads,1
Naga Siren 8063200834,empty,1
Naga Siren 8063200834,magic_wand,1
Naga Siren 8063200834,solar_crest,1
Naga Siren 8063200834,dust,1
Naga Siren 8063200834,arcane_boots,1
Naga Siren 8063200834,gem,1
Sven 8063200834,blink,1
Sven 8063200834,Harpoon,1
Sven 8063200834,mask_of_madness,1
Sven 8063200834,greater_crit,1
Sven 8063200834,black_king_bar,1
Sven 8063200834,power_treads,1
Visage 8063200834,Boots of Bearing,1
Visage 8063200834,magic_wand,1
Visage 8063200834,force_staff,1
Visage 8063200834,null_talisman,2
Visage 8063200834,pipe,1
Shadow Demon 8063200834,magic_wand,1
Shadow Demon 8063200834,arcane_boots,1
Shadow Demon 8063200834,wind_lace,1
Shadow Demon 8063200834,ward_dispenser,1
Shadow Demon 8063200834,energy_booster,1
Shadow Demon 8063200834,smoke_of_deceit,1
Tusk 8063200834,blink,1
Tusk 8063200834,Blood Grenade,1
Tusk 8063200834,magic_wand,1
Tusk 8063200834,wind_lace,1
Tusk 8063200834,ogre_axe,1
Tusk 8063200834,boots,1
Lina 8063200834,magic_wand,1
Lina 8063200834,ultimate_scepter,1
Lina 8063200834,travel_boots,1
Lina 8063200834,wind_lace,1
Lina 8063200834,black_king_bar,1
Lina 8063200834,invis_sword,1
Phantom Assassin 8041499047,desolator,1
Phantom Assassin 8041499047,abyssal_blade,1
Phantom Assassin 8041499047,bfury,1
Phantom Assassin 8041499047,aegis,1
Phantom Assassin 8041499047,sange_and_yasha,1
Phantom Assassin 8041499047,power_treads,1
Primal Beast 8041499047,blink,1
Primal Beast 8041499047,magic_wand,1
Primal Beast 8041499047,bracer,1
Primal Beast 8041499047,ultimate_scepter,1
Primal Beast 8041499047,phase_boots,1
Primal Beast 8041499047,heart,1
Warlock 8041499047,magic_stick,1
Warlock 8041499047,solar_crest,1
Warlock 8041499047,ultimate_scepter,1
Warlock 8041499047,empty,1
Warlock 8041499047,arcane_boots,1
Warlock 8041499047,smoke_of_deceit,1
Huskar 8041499047,blink,1
Huskar 8041499047,bracer,1
Huskar 8041499047,ultimate_scepter,1
Huskar 8041499047,travel_boots,1
Huskar 8041499047,armlet,1
Huskar 8041499047,glimmer_cape,1
Rubick 8041499047,solar_crest,1
Rubick 8041499047,guardian_greaves,1
Rubick 8041499047,dust,1
Rubick 8041499047,Holy Locket,1
Rubick 8041499047,null_talisman,1
Rubick 8041499047,glimmer_cape,1
Monkey King 8041499047,empty,1
Monkey King 8041499047,cyclone,1
Monkey King 8041499047,magic_wand,1
Monkey King 8041499047,orb_of_venom,1
Monkey King 8041499047,tranquil_boots,1
Monkey King 8041499047,ward_dispenser,1
Nyx Assassin 8041499047,empty,2
Nyx Assassin 8041499047,magic_wand,1
Nyx Assassin 8041499047,dust,1
Nyx Assassin 8041499047,dagon_4,1
Nyx Assassin 8041499047,arcane_boots,1
Bristleback 8041499047,sange,1
Bristleback 8041499047,magic_wand,1
Bristleback 8041499047,ultimate_scepter,1
Bristleback 8041499047,null_talisman,1
Bristleback 8041499047,black_king_bar,1
Bristleback 8041499047,power_treads,1
Templar Assassin 8041499047,blink,1
Templar Assassin 8041499047,magic_wand,1
Templar Assassin 8041499047,desolator,1
Templar Assassin 8041499047,dragon_lance,1
Templar Assassin 8041499047,greater_crit,1
Templar Assassin 8041499047,power_treads,1
Invoker 8041499047,hand_of_midas,1
Invoker 8041499047,magic_wand,1
Invoker 8041499047,octarine_core,1
Invoker 8041499047,null_talisman,1
Invoker 8041499047,travel_boots,1
Invoker 8041499047,Witch Blade,1
Phantom Assassin 8041499047,desolator,1
Phantom Assassin 8041499047,abyssal_blade,1
Phantom Assassin 8041499047,bfury,1
Phantom Assassin 8041499047,aegis,1
Phantom Assassin 8041499047,sange_and_yasha,1
Phantom Assassin 8041499047,power_treads,1
Primal Beast 8041499047,blink,1
Primal Beast 8041499047,magic_wand,1
Primal Beast 8041499047,bracer,1
Primal Beast 8041499047,ultimate_scepter,1
Primal Beast 8041499047,phase_boots,1
Primal Beast 8041499047,heart,1
Warlock 8041499047,magic_stick,1
Warlock 8041499047,solar_crest,1
Warlock 8041499047,ultimate_scepter,1
Warlock 8041499047,empty,1
Warlock 8041499047,arcane_boots,1
Warlock 8041499047,smoke_of_deceit,1
Huskar 8041499047,blink,1
Huskar 8041499047,bracer,1
Huskar 8041499047,ultimate_scepter,1
Huskar 8041499047,travel_boots,1
Huskar 8041499047,armlet,1
Huskar 8041499047,glimmer_cape,1
Rubick 8041499047,solar_crest,1
Rubick 8041499047,guardian_greaves,1
Rubick 8041499047,dust,1
Rubick 8041499047,Holy Locket,1
Rubick 8041499047,null_talisman,1
Rubick 8041499047,glimmer_cape,1
Monkey King 8041499047,empty,1
Monkey King 8041499047,cyclone,1
Monkey King 8041499047,magic_wand,1
Monkey King 8041499047,orb_of_venom,1
Monkey King 8041499047,tranquil_boots,1
Monkey King 8041499047,ward_dispenser,1
Nyx Assassin 8041499047,empty,2
Nyx Assassin 8041499047,magic_wand,1
Nyx Assassin 8041499047,dust,1
Nyx Assassin 8041499047,dagon_4,1
Nyx Assassin 8041499047,arcane_boots,1
Bristleback 8041499047,sange,1
Bristleback 8041499047,magic_wand,1
Bristleback 8041499047,ultimate_scepter,1
Bristleback 8041499047,null_talisman,1
Bristleback 8041499047,black_king_bar,1
Bristleback 8041499047,power_treads,1
Templar Assassin 8041499047,blink,1
Templar Assassin 8041499047,magic_wand,1
Templar Assassin 8041499047,desolator,1
Templar Assassin 8041499047,dragon_lance,1
Templar Assassin 8041499047,greater_crit,1
Templar Assassin 8041499047,power_treads,1
Invoker 8041499047,hand_of_midas,1
Invoker 8041499047,magic_wand,1
Invoker 8041499047,octarine_core,1
Invoker 8041499047,null_talisman,1
Invoker 8041499047,travel_boots,1
Invoker 8041499047,Witch Blade,1
Phantom Assassin 8041499047,desolator,1
Phantom Assassin 8041499047,abyssal_blade,1
Phantom Assassin 8041499047,bfury,1
Phantom Assassin 8041499047,aegis,1
Phantom Assassin 8041499047,sange_and_yasha,1
Phantom Assassin 8041499047,power_treads,1
Primal Beast 8041499047,blink,1
Primal Beast 8041499047,magic_wand,1
Primal Beast 8041499047,bracer,1
Primal Beast 8041499047,ultimate_scepter,1
Primal Beast 8041499047,phase_boots,1
Primal Beast 8041499047,heart,1
Warlock 8041499047,magic_stick,1
Warlock 8041499047,solar_crest,1
Warlock 8041499047,ultimate_scepter,1
Warlock 8041499047,empty,1
Warlock 8041499047,arcane_boots,1
Warlock 8041499047,smoke_of_deceit,1
Huskar 8041499047,blink,1
Huskar 8041499047,bracer,1
Huskar 8041499047,ultimate_scepter,1
Huskar 8041499047,travel_boots,1
Huskar 8041499047,armlet,1
Huskar 8041499047,glimmer_cape,1
Rubick 8041499047,solar_crest,1
Rubick 8041499047,guardian_greaves,1
Rubick 8041499047,dust,1
Rubick 8041499047,Holy Locket,1
Rubick 8041499047,null_talisman,1
Rubick 8041499047,glimmer_cape,1
Monkey King 8041499047,empty,1
Monkey King 8041499047,cyclone,1
Monkey King 8041499047,magic_wand,1
Monkey King 8041499047,orb_of_venom,1
Monkey King 8041499047,tranquil_boots,1
Monkey King 8041499047,ward_dispenser,1
Nyx Assassin 8041499047,empty,2
Nyx Assassin 8041499047,magic_wand,1
Nyx Assassin 8041499047,dust,1
Nyx Assassin 8041499047,dagon_4,1
Nyx Assassin 8041499047,arcane_boots,1
Bristleback 8041499047,sange,1
Bristleback 8041499047,magic_wand,1
Bristleback 8041499047,ultimate_scepter,1
Bristleback 8041499047,null_talisman,1
Bristleback 8041499047,black_king_bar,1
Bristleback 8041499047,power_treads,1
Templar Assassin 8041499047,blink,1
Templar Assassin 8041499047,magic_wand,1
Templar Assassin 8041499047,desolator,1
Templar Assassin 8041499047,dragon_lance,1
Templar Assassin 8041499047,greater_crit,1
Templar Assassin 8041499047,power_treads,1
Invoker 8041499047,hand_of_midas,1
Invoker 8041499047,magic_wand,1
Invoker 8041499047,octarine_core,1
Invoker 8041499047,null_talisman,1
Invoker 8041499047,travel_boots,1
Invoker 8041499047,Witch Blade,1
