BOOK ID,image,scene,characters,style,attributes
5118,book_illustrations\5118\cover.jpg,,,,
5118,book_illustrations\5118\p056.jpg,,,,
5118,book_illustrations\5118\p113.jpg,,,,
5118,book_illustrations\5118\p058.jpg,,,,
5118,book_illustrations\5118\p063.jpg,,,,
5118,book_illustrations\5118\p103.jpg,,,,
5118,book_illustrations\5118\p102.jpg,,,,
5118,book_illustrations\5118\p101.jpg,,,,
5118,book_illustrations\5118\p098.jpg,,,,
5118,book_illustrations\5118\p096.jpg,,,,
5118,book_illustrations\5118\p094.jpg,,,,
5118,book_illustrations\5118\p091.jpg,,,,
5118,book_illustrations\5118\p090.jpg,,,,
5118,book_illustrations\5118\p087.jpg,,,,
5118,book_illustrations\5118\p085.jpg,,,,
5118,book_illustrations\5118\p084.jpg,,,,
5118,book_illustrations\5118\p082.jpg,,,,
5118,book_illustrations\5118\p081.jpg,,,,
5118,book_illustrations\5118\p072.jpg,,,,
5118,book_illustrations\5118\p071.jpg,,,,
5118,book_illustrations\5118\p069.jpg,,,,
5118,book_illustrations\5118\p068.jpg,,,,
5118,book_illustrations\5118\p066.jpg,,,,
5118,book_illustrations\5118\p065.jpg,,,,
5118,book_illustrations\5118\p060.jpg,,,,
5118,book_illustrations\5118\p243.jpg,,,,
5118,book_illustrations\5118\p240.jpg,,,,
5118,book_illustrations\5118\p275.jpg,,,,
5118,book_illustrations\5118\p271.jpg,,,,
5118,book_illustrations\5118\p273.jpg,,,,
5118,book_illustrations\5118\p245.jpg,,,,
5118,book_illustrations\5118\p276.jpg,,,,
5118,book_illustrations\5118\p278.jpg,,,,
5118,book_illustrations\5118\p279.jpg,,,,
5118,book_illustrations\5118\p259.jpg,,,,
5118,book_illustrations\5118\p257.jpg,,,,
5118,book_illustrations\5118\p253.jpg,,,,
5118,book_illustrations\5118\p250.jpg,,,,
5118,book_illustrations\5118\p281.jpg,,,,
5118,book_illustrations\5118\p262.jpg,,,,
5118,book_illustrations\5118\p282.jpg,,,,
5118,book_illustrations\5118\p260.jpg,,,,
5118,book_illustrations\5118\p300.jpg,,,,
5118,book_illustrations\5118\p296.jpg,,,,
5118,book_illustrations\5118\p287.jpg,,,,
5118,book_illustrations\5118\p283.jpg,,,,
5122,book_illustrations\5122\0034.jpg,,,,
5122,book_illustrations\5122\0242.jpg,,,,
5122,book_illustrations\5122\0342.jpg,,,,
5122,book_illustrations\5122\0370.jpg,,,,
5122,book_illustrations\5122\0444.jpg,,,,
5122,book_illustrations\5122\cover.jpg,,,,
5122,book_illustrations\5122\titlepage.jpg,,,,
5122,book_illustrations\5122\frontispiece.jpg,,,,
5136,book_illustrations\5136\cover.jpg,,,,
5162,book_illustrations\5162\cover.jpg,,,,
5267,book_illustrations\5267\cover.jpg,,,,
5312,book_illustrations\5312\cover.jpg,,,,
5342,book_illustrations\5342\cover.jpg,,,,
5658,book_illustrations\5658\cover.jpg,,,,
5664,book_illustrations\5664\cover.jpg,,,,
5669,book_illustrations\5669\cover.jpg,,,,
5773,book_illustrations\5773\cover.jpg,,,,
5803,book_illustrations\5803\cover.jpg,,,,
5921,book_illustrations\5921\cover.jpg,,,,
5946,book_illustrations\5946\cover.jpg,,,,
5976,book_illustrations\5976\cover.jpg,,,,
5978,book_illustrations\5978\cover.jpg,,,,
6440,book_illustrations\6440\cover.jpg,,,,
6471,book_illustrations\6471\illus27.jpg,,,,
6471,book_illustrations\6471\illus28.jpg,,,,
6471,book_illustrations\6471\illus34.jpg,,,,
6471,book_illustrations\6471\illus29.jpg,,,,
6471,book_illustrations\6471\illus3.jpg,,,,
6471,book_illustrations\6471\illus30.jpg,,,,
6471,book_illustrations\6471\illus31.jpg,,,,
6471,book_illustrations\6471\illus32.jpg,,,,
6471,book_illustrations\6471\illus33.jpg,,,,
6471,book_illustrations\6471\illus35.jpg,,,,
6471,book_illustrations\6471\illus51.jpg,,,,
6471,book_illustrations\6471\illus37.jpg,,,,
6471,book_illustrations\6471\illus38.jpg,,,,
6471,book_illustrations\6471\illus39.jpg,,,,
6471,book_illustrations\6471\illus4.jpg,,,,
6471,book_illustrations\6471\illus40.jpg,,,,
6471,book_illustrations\6471\illus41.jpg,,,,
6471,book_illustrations\6471\illus42.jpg,,,,
6471,book_illustrations\6471\illus43.jpg,,,,
6471,book_illustrations\6471\illus44.jpg,,,,
6471,book_illustrations\6471\illus45.jpg,,,,
6471,book_illustrations\6471\illus36.jpg,,,,
6471,book_illustrations\6471\illus26.jpg,,,,
6471,book_illustrations\6471\illus1.jpg,,,,
6471,book_illustrations\6471\illus24.jpg,,,,
6471,book_illustrations\6471\cover.jpg,,,,
6471,book_illustrations\6471\ep.jpg,,,,
6471,book_illustrations\6471\illus50.jpg,,,,
6471,book_illustrations\6471\illus10.jpg,,,,
6471,book_illustrations\6471\illus100.jpg,,,,
6471,book_illustrations\6471\illus101.jpg,,,,
6471,book_illustrations\6471\illus11.jpg,,,,
6471,book_illustrations\6471\illus12.jpg,,,,
6471,book_illustrations\6471\illus13.jpg,,,,
6471,book_illustrations\6471\illus25.jpg,,,,
6471,book_illustrations\6471\illus14.jpg,,,,
6471,book_illustrations\6471\illus16.jpg,,,,
6471,book_illustrations\6471\illus17.jpg,,,,
6471,book_illustrations\6471\illus18.jpg,,,,
6471,book_illustrations\6471\illus19.jpg,,,,
6471,book_illustrations\6471\illus2.jpg,,,,
6471,book_illustrations\6471\illus20.jpg,,,,
6471,book_illustrations\6471\illus21.jpg,,,,
6471,book_illustrations\6471\illus22.jpg,,,,
6471,book_illustrations\6471\illus23.jpg,,,,
6471,book_illustrations\6471\illus15.jpg,,,,
6471,book_illustrations\6471\illus46.jpg,,,,
6471,book_illustrations\6471\illus5.jpg,,,,
6471,book_illustrations\6471\illus86.jpg,,,,
6471,book_illustrations\6471\illus79.jpg,,,,
6471,book_illustrations\6471\illus8.jpg,,,,
6471,book_illustrations\6471\illus80.jpg,,,,
6471,book_illustrations\6471\illus81.jpg,,,,
6471,book_illustrations\6471\illus49.jpg,,,,
6471,book_illustrations\6471\illus83.jpg,,,,
6471,book_illustrations\6471\illus84.jpg,,,,
6471,book_illustrations\6471\illus85.jpg,,,,
6471,book_illustrations\6471\illus47.jpg,,,,
6471,book_illustrations\6471\illus87.jpg,,,,
6471,book_illustrations\6471\illus88.jpg,,,,
6471,book_illustrations\6471\illus78.jpg,,,,
6471,book_illustrations\6471\illus89.jpg,,,,
6471,book_illustrations\6471\illus90.jpg,,,,
6471,book_illustrations\6471\illus91.jpg,,,,
6471,book_illustrations\6471\illus92.jpg,,,,
6471,book_illustrations\6471\illus93.jpg,,,,
6471,book_illustrations\6471\illus94.jpg,,,,
6471,book_illustrations\6471\illus95.jpg,,,,
6471,book_illustrations\6471\illus96.jpg,,,,
6471,book_illustrations\6471\illus97.jpg,,,,
6471,book_illustrations\6471\illus98.jpg,,,,
6471,book_illustrations\6471\illus99.jpg,,,,
6471,book_illustrations\6471\illusc.jpg,,,,
6471,book_illustrations\6471\illus9.jpg,,,,
6471,book_illustrations\6471\illus77.jpg,,,,
6471,book_illustrations\6471\illus82.jpg,,,,
6471,book_illustrations\6471\illus75.jpg,,,,
6471,book_illustrations\6471\illus52.jpg,,,,
6471,book_illustrations\6471\illus53.jpg,,,,
6471,book_illustrations\6471\illus54.jpg,,,,
6471,book_illustrations\6471\illus55.jpg,,,,
6471,book_illustrations\6471\illus56.jpg,,,,
6471,book_illustrations\6471\illus76.jpg,,,,
6471,book_illustrations\6471\illus58.jpg,,,,
6471,book_illustrations\6471\illus59.jpg,,,,
6471,book_illustrations\6471\illus6.jpg,,,,
6471,book_illustrations\6471\illus60.jpg,,,,
6471,book_illustrations\6471\illus61.jpg,,,,
6471,book_illustrations\6471\illus62.jpg,,,,
6471,book_illustrations\6471\illus57.jpg,,,,
6471,book_illustrations\6471\illus64.jpg,,,,
6471,book_illustrations\6471\illus63.jpg,,,,
6471,book_illustrations\6471\illus74.jpg,,,,
6471,book_illustrations\6471\illus73.jpg,,,,
6471,book_illustrations\6471\illus72.jpg,,,,
6471,book_illustrations\6471\illus71.jpg,,,,
6471,book_illustrations\6471\illus70.jpg,,,,
6471,book_illustrations\6471\illus48.jpg,,,,
6471,book_illustrations\6471\illus69.jpg,,,,
6471,book_illustrations\6471\illus68.jpg,,,,
6471,book_illustrations\6471\illus67.jpg,,,,
6471,book_illustrations\6471\illus66.jpg,,,,
6471,book_illustrations\6471\illus65.jpg,,,,
6471,book_illustrations\6471\illus7.jpg,,,,
6754,book_illustrations\6754\cover.jpg,,,,
6882,book_illustrations\6882\star.jpg,,,,
6882,book_illustrations\6882\logo.jpg,,,,
6882,book_illustrations\6882\cover.jpg,,,,
6882,book_illustrations\6882\010.jpg,,,,
6882,book_illustrations\6882\009.jpg,,,,
6882,book_illustrations\6882\005.jpg,,,,
6882,book_illustrations\6882\007.jpg,,,,
6882,book_illustrations\6882\006.jpg,,,,
6882,book_illustrations\6882\004.jpg,,,,
6882,book_illustrations\6882\003.jpg,,,,
6882,book_illustrations\6882\002.jpg,,,,
6882,book_illustrations\6882\008.jpg,,,,
6882,book_illustrations\6882\001.jpg,,,,
6911,book_illustrations\6911\cover.jpg,,,,
6917,book_illustrations\6917\cover.jpg,,,,
6933,book_illustrations\6933\cover.jpg,,,,
6987,book_illustrations\6987\cover.jpg,,,,
7091,book_illustrations\7091\cover.jpg,,,,
7345,book_illustrations\7345\cover.jpg,,,,
7469,book_illustrations\7469\cover.jpg,,,,
7502,book_illustrations\7502\cover.jpg,,,,
7882,book_illustrations\7882\frontispiece.jpg,,,,
7882,book_illustrations\7882\120-121.jpg,,,,
7882,book_illustrations\7882\cover.jpg,,,,
7882,book_illustrations\7882\82-83.jpg,,,,
7882,book_illustrations\7882\500-501.jpg,,,,
7882,book_illustrations\7882\476-477.jpg,,,,
7882,book_illustrations\7882\100-101.jpg,,,,
7882,book_illustrations\7882\310-311.jpg,,,,
7882,book_illustrations\7882\160-161.jpg,,,,
7882,book_illustrations\7882\264-265.jpg,,,,
8075,book_illustrations\8075\cover.jpg,,,,
8166,book_illustrations\8166\1-07-018.jpg,,,,
8166,book_illustrations\8166\2-30-208.jpg,,,,
8166,book_illustrations\8166\2-30-210.jpg,,,,
8166,book_illustrations\8166\3-08-240.jpg,,,,
8166,book_illustrations\8166\3-17-225.jpg,,,,
8166,book_illustrations\8166\3-30-322.jpg,,,,
8166,book_illustrations\8166\2-29-204.jpg,,,,
8166,book_illustrations\8166\3-37-346.jpg,,,,
8166,book_illustrations\8166\3-39-352.jpg,,,,
8166,book_illustrations\8166\3-41-356.jpg,,,,
8166,book_illustrations\8166\3-42-360.jpg,,,,
8166,book_illustrations\8166\3-23-294.jpg,,,,
8166,book_illustrations\8166\2-25-192.jpg,,,,
8166,book_illustrations\8166\2-16-168.jpg,,,,
8166,book_illustrations\8166\1-05-006.jpg,,,,
8166,book_illustrations\8166\2-14-164.jpg,,,,
8166,book_illustrations\8166\2-13-159.jpg,,,,
8166,book_illustrations\8166\1-42-086.jpg,,,,
8166,book_illustrations\8166\1-36-076.jpg,,,,
8166,book_illustrations\8166\1-27-060.jpg,,,,
8166,book_illustrations\8166\1-23-048.jpg,,,,
8166,book_illustrations\8166\1-17-038.jpg,,,,
8166,book_illustrations\8166\1-16-036.jpg,,,,
8166,book_illustrations\8166\1-12-028.jpg,,,,
8166,book_illustrations\8166\1-11-026.jpg,,,,
8166,book_illustrations\8166\2-21-184.jpg,,,,
8166,book_illustrations\8166\1-43-088.jpg,,,,
8166,book_illustrations\8166\4-00-400.jpg,,,,
8166,book_illustrations\8166\4-07-420.jpg,,,,
8166,book_illustrations\8166\titlepage.jpg,,,,
8166,book_illustrations\8166\prologue4.jpg,,,,
8166,book_illustrations\8166\prologue1.jpg,,,,
8166,book_illustrations\8166\portrait2.jpg,,,,
8166,book_illustrations\8166\portrait.jpg,,,,
8166,book_illustrations\8166\3-51-386.jpg,,,,
8166,book_illustrations\8166\cover.jpg,,,,
8166,book_illustrations\8166\5-35-618.jpg,,,,
8166,book_illustrations\8166\5-28-600.jpg,,,,
8166,book_illustrations\8166\5-13-564.jpg,,,,
8166,book_illustrations\8166\5-03-544.jpg,,,,
8166,book_illustrations\8166\frontispiece.jpg,,,,
8166,book_illustrations\8166\4-51-500.jpg,,,,
8166,book_illustrations\8166\4-63-524.jpg,,,,
8166,book_illustrations\8166\4-08-422.jpg,,,,
8166,book_illustrations\8166\4-12-430.jpg,,,,
8166,book_illustrations\8166\4-19-446.jpg,,,,
8166,book_illustrations\8166\4-23-452.jpg,,,,
8166,book_illustrations\8166\4-00-406.jpg,,,,
8166,book_illustrations\8166\4-35-472.jpg,,,,
8166,book_illustrations\8166\4-36-474.jpg,,,,
8166,book_illustrations\8166\4-41-482.jpg,,,,
8166,book_illustrations\8166\4-48-496.jpg,,,,
8318,book_illustrations\8318\cover.jpg,,,,
8642,book_illustrations\8642\cover.jpg,,,,
8642,book_illustrations\8642\mfuller.png,,,,
9192,book_illustrations\9192\cover.jpg,,,,
9363,book_illustrations\9363\cover.jpg,,,,
9746,book_illustrations\9746\cover.jpg,,,,
9845,book_illustrations\9845\front-1.jpg,,,,
9845,book_illustrations\9845\front-2.jpg,,,,
9845,book_illustrations\9845\front-3.jpg,,,,
9845,book_illustrations\9845\front-4.jpg,,,,
9845,book_illustrations\9845\front-6.jpg,,,,
9845,book_illustrations\9845\cover.jpg,,,,
9845,book_illustrations\9845\front-7.jpg,,,,
9845,book_illustrations\9845\front-5.jpg,,,,
10030,book_illustrations\10030\cover.jpg,обложка,мужчина,реалистичная живопись,"ружье, шляпа, ковбойская одежда"
10123,book_illustrations\10123\daretwins.png,,,,
10123,book_illustrations\10123\travel.png,,,,
10123,book_illustrations\10123\frontis.jpg,,,,
10123,book_illustrations\10123\flyingirl.png,,,,
10123,book_illustrations\10123\emblem.png,,,,
10123,book_illustrations\10123\cover.jpg,,,,
10123,book_illustrations\10123\cover-tb.jpg,,,,
10123,book_illustrations\10123\bsair.png,,,,
10123,book_illustrations\10123\azalea.png,,,,
10123,book_illustrations\10123\annabel.png,,,,
10123,book_illustrations\10123\ajane.png,,,,
10123,book_illustrations\10123\airship.png,,,,
10123,book_illustrations\10123\aero2-tb.png,,,,
10123,book_illustrations\10123\aero1-tb.png,,,,
10123,book_illustrations\10123\biggame.png,,,,
10136,book_illustrations\10136\cover.jpg,,,,
10359,book_illustrations\10359\cover.jpg,,,,
10378,book_illustrations\10378\p369s.jpg,,,,
10378,book_illustrations\10378\p323s.jpg,,,,
10378,book_illustrations\10378\p389s.jpg,,,,
10378,book_illustrations\10378\p435s.jpg,,,,
10378,book_illustrations\10378\p422s.jpg,,,,
10378,book_illustrations\10378\p316s.jpg,,,,
10378,book_illustrations\10378\p413s.jpg,,,,
10378,book_illustrations\10378\p311s.jpg,,,,
10378,book_illustrations\10378\p30s.jpg,,,,
10378,book_illustrations\10378\p272s.jpg,,,,
10378,book_illustrations\10378\p190s.jpg,,,,
10378,book_illustrations\10378\p184s.jpg,,,,
10378,book_illustrations\10378\p140s.jpg,,,,
10378,book_illustrations\10378\p107s.jpg,,,,
10378,book_illustrations\10378\cover.jpg,,,,
10446,book_illustrations\10446\cover.jpg,,,,
10624,book_illustrations\10624\cover.jpg,,,,
10624,book_illustrations\10624\cover2.jpg,,,,
10743,book_illustrations\10743\cover.jpg,,,,
10869,book_illustrations\10869\cover.jpg,,,,
11093,book_illustrations\11093\cover.jpg,,,,
11128,book_illustrations\11128\cover.jpg,,,,
11146,book_illustrations\11146\042.jpg,,,,
11146,book_illustrations\11146\032.jpg,,,,
11146,book_illustrations\11146\033.jpg,,,,
11146,book_illustrations\11146\034.jpg,,,,
11146,book_illustrations\11146\035.jpg,,,,
11146,book_illustrations\11146\036.jpg,,,,
11146,book_illustrations\11146\037.jpg,,,,
11146,book_illustrations\11146\038.jpg,,,,
11146,book_illustrations\11146\039.jpg,,,,
11146,book_illustrations\11146\040.jpg,,,,
11146,book_illustrations\11146\041.jpg,,,,
11146,book_illustrations\11146\031.jpg,,,,
11146,book_illustrations\11146\043.jpg,,,,
11146,book_illustrations\11146\053.jpg,,,,
11146,book_illustrations\11146\045.jpg,,,,
11146,book_illustrations\11146\046.jpg,,,,
11146,book_illustrations\11146\047.jpg,,,,
11146,book_illustrations\11146\048.jpg,,,,
11146,book_illustrations\11146\049.jpg,,,,
11146,book_illustrations\11146\050.jpg,,,,
11146,book_illustrations\11146\051.jpg,,,,
11146,book_illustrations\11146\052.jpg,,,,
11146,book_illustrations\11146\054.jpg,,,,
11146,book_illustrations\11146\055.jpg,,,,
11146,book_illustrations\11146\056.jpg,,,,
11146,book_illustrations\11146\cover.jpg,,,,
11146,book_illustrations\11146\030.jpg,,,,
11146,book_illustrations\11146\044.jpg,,,,
11146,book_illustrations\11146\029.jpg,,,,
11146,book_illustrations\11146\023.jpg,,,,
11146,book_illustrations\11146\027.jpg,,,,
11146,book_illustrations\11146\004.jpg,,,,
11146,book_illustrations\11146\001.jpg,,,,
11146,book_illustrations\11146\005.jpg,,,,
11146,book_illustrations\11146\006.jpg,,,,
11146,book_illustrations\11146\007.jpg,,,,
11146,book_illustrations\11146\008.jpg,,,,
11146,book_illustrations\11146\009.jpg,,,,
11146,book_illustrations\11146\010.jpg,,,,
11146,book_illustrations\11146\011.jpg,,,,
11146,book_illustrations\11146\012.jpg,,,,
11146,book_illustrations\11146\013.jpg,,,,
11146,book_illustrations\11146\003.jpg,,,,
11146,book_illustrations\11146\014.jpg,,,,
11146,book_illustrations\11146\016.jpg,,,,
11146,book_illustrations\11146\017.jpg,,,,
11146,book_illustrations\11146\018.jpg,,,,
11146,book_illustrations\11146\019.jpg,,,,
11146,book_illustrations\11146\020.jpg,,,,
11146,book_illustrations\11146\021.jpg,,,,
11146,book_illustrations\11146\022.jpg,,,,
11146,book_illustrations\11146\028.jpg,,,,
11146,book_illustrations\11146\024.jpg,,,,
11146,book_illustrations\11146\025.jpg,,,,
11146,book_illustrations\11146\026.jpg,,,,
11146,book_illustrations\11146\015.jpg,,,,
11146,book_illustrations\11146\002.jpg,,,,
11880,book_illustrations\11880\cover.jpg,,,,
11938,book_illustrations\11938\cover.jpg,,,,
12060,book_illustrations\12060\cover.jpg,,,,
12163,book_illustrations\12163\cover.jpg,,,,
12347,book_illustrations\12347\cover.jpg,,,,
12587,book_illustrations\12587\cover.jpg,,,,
12600,book_illustrations\12600\image026.jpg,,,,
12600,book_illustrations\12600\image035.jpg,,,,
12600,book_illustrations\12600\image034.jpg,,,,
12600,book_illustrations\12600\image033.jpg,,,,
12600,book_illustrations\12600\image032.jpg,,,,
12600,book_illustrations\12600\image029.jpg,,,,
12600,book_illustrations\12600\image030.jpg,,,,
12600,book_illustrations\12600\image036.jpg,,,,
12600,book_illustrations\12600\image028.jpg,,,,
12600,book_illustrations\12600\image027.jpg,,,,
12600,book_illustrations\12600\image031.jpg,,,,
12600,book_illustrations\12600\image037.jpg,,,,
12600,book_illustrations\12600\image040.jpg,,,,
12600,book_illustrations\12600\image039.jpg,,,,
12600,book_illustrations\12600\image049.jpg,,,,
12600,book_illustrations\12600\image041.jpg,,,,
12600,book_illustrations\12600\image042.jpg,,,,
12600,book_illustrations\12600\image043.jpg,,,,
12600,book_illustrations\12600\image044.jpg,,,,
12600,book_illustrations\12600\image045.jpg,,,,
12600,book_illustrations\12600\image046.jpg,,,,
12600,book_illustrations\12600\image047.jpg,,,,
12600,book_illustrations\12600\image048.jpg,,,,
12600,book_illustrations\12600\image038.jpg,,,,
12600,book_illustrations\12600\image025.jpg,,,,
12600,book_illustrations\12600\image010.jpg,,,,
12600,book_illustrations\12600\image023.jpg,,,,
12600,book_illustrations\12600\image024.jpg,,,,
12600,book_illustrations\12600\cover.jpg,,,,
12600,book_illustrations\12600\image001.jpg,,,,
12600,book_illustrations\12600\image002.jpg,,,,
12600,book_illustrations\12600\image003.jpg,,,,
12600,book_illustrations\12600\image004.jpg,,,,
12600,book_illustrations\12600\image005.jpg,,,,
12600,book_illustrations\12600\image006.jpg,,,,
12600,book_illustrations\12600\image007.jpg,,,,
12600,book_illustrations\12600\image009.jpg,,,,
12600,book_illustrations\12600\image011.jpg,,,,
12600,book_illustrations\12600\image008.jpg,,,,
12600,book_illustrations\12600\image020.jpg,,,,
12600,book_illustrations\12600\image013.jpg,,,,
12600,book_illustrations\12600\image022.jpg,,,,
12600,book_illustrations\12600\image014.jpg,,,,
12600,book_illustrations\12600\image015.jpg,,,,
12600,book_illustrations\12600\image016.jpg,,,,
12600,book_illustrations\12600\image017.jpg,,,,
12600,book_illustrations\12600\image018.jpg,,,,
12600,book_illustrations\12600\image019.jpg,,,,
12600,book_illustrations\12600\image012.jpg,,,,
12600,book_illustrations\12600\image021.jpg,,,,
