chord,chordLabel
http://iburakov.me/ontologies/chord-progressions#%23iiio42%28b5%29,#iiio42(b5)
http://iburakov.me/ontologies/chord-progressions#%23iiio64%28b5%29,#iiio64(b5)
http://iburakov.me/ontologies/chord-progressions#%23iio%28%2311b13%29,#iio(#11b13)
http://iburakov.me/ontologies/chord-progressions#%23iio%28%239b13%29,#iio(#9b13)
http://iburakov.me/ontologies/chord-progressions#%23iio%28b5b13%29,#iio(b5b13)
http://iburakov.me/ontologies/chord-progressions#%23iio%28b9b13%29,#iio(b9b13)
http://iburakov.me/ontologies/chord-progressions#%23iiob11,#iiob11
http://iburakov.me/ontologies/chord-progressions#%23io%28%239%2311%29,#io(#9#11)
http://iburakov.me/ontologies/chord-progressions#%23io%28b5%239%29,#io(b5#9)
http://iburakov.me/ontologies/chord-progressions#%23io%28b5b9%29,#io(b5b9)
http://iburakov.me/ontologies/chord-progressions#%23io%28b9%2311%29,#io(b9#11)
http://iburakov.me/ontologies/chord-progressions#%23io42,#io42
http://iburakov.me/ontologies/chord-progressions#%23io43,#io43
http://iburakov.me/ontologies/chord-progressions#%23iv%28add11%29,#iv(add11)
http://iburakov.me/ontologies/chord-progressions#%23iv%C3%B8%28b5b9%29,#ivø(b5b9)
http://iburakov.me/ontologies/chord-progressions#%23iv%C3%B87%28add13%29,#ivø7(add13)
http://iburakov.me/ontologies/chord-progressions#%23iv%C3%B87sus2,#ivø7sus2
http://iburakov.me/ontologies/chord-progressions#%23iv%C3%B8b9%28no3%29,#ivøb9(no3)
http://iburakov.me/ontologies/chord-progressions#%23iv6,#iv6
http://iburakov.me/ontologies/chord-progressions#%23ivo%28%2311b13%29,#ivo(#11b13)
http://iburakov.me/ontologies/chord-progressions#%23ivo%28%239b13%29,#ivo(#9b13)
http://iburakov.me/ontologies/chord-progressions#%23ivo%28b5b13%29,#ivo(b5b13)
http://iburakov.me/ontologies/chord-progressions#%23ivo%28b9b13%29,#ivo(b9b13)
http://iburakov.me/ontologies/chord-progressions#%23v%28b5b13%29,#v(b5b13)
http://iburakov.me/ontologies/chord-progressions#%23v%28b5b9%29,#v(b5b9)
http://iburakov.me/ontologies/chord-progressions#%23v%C3%B8%28b5b9%29,#vø(b5b9)
http://iburakov.me/ontologies/chord-progressions#%23v64,#v64
http://iburakov.me/ontologies/chord-progressions#%23vi%28%239%2311%29,#vi(#9#11)
http://iburakov.me/ontologies/chord-progressions#%23vi%28b5%239%29,#vi(b5#9)
http://iburakov.me/ontologies/chord-progressions#%23vi%28b5b13%29,#vi(b5b13)
http://iburakov.me/ontologies/chord-progressions#%23vi%28b5b9%29,#vi(b5b9)
http://iburakov.me/ontologies/chord-progressions#%23vi%28b9%2311%29,#vi(b9#11)
http://iburakov.me/ontologies/chord-progressions#%23vi%C3%B8%28add6%29,#viø(add6)
http://iburakov.me/ontologies/chord-progressions#%23vi%C3%B87%28add13%29,#viø7(add13)
http://iburakov.me/ontologies/chord-progressions#%23vi%C3%B87sus2,#viø7sus2
http://iburakov.me/ontologies/chord-progressions#%23vi%C3%B8b9,#viøb9
http://iburakov.me/ontologies/chord-progressions#%23vi65,#vi65
http://iburakov.me/ontologies/chord-progressions#%23vii%C3%B842,#viiø42
http://iburakov.me/ontologies/chord-progressions#%23vii%C3%B843,#viiø43
http://iburakov.me/ontologies/chord-progressions#%23vii%C3%B86%28add9%29,#viiø6(add9)
http://iburakov.me/ontologies/chord-progressions#%23vii%C3%B865,#viiø65
http://iburakov.me/ontologies/chord-progressions#%23vii64%28%235%29,#vii64(#5)
http://iburakov.me/ontologies/chord-progressions#%23viiob7%28no5%29,#viiob7(no5)
http://iburakov.me/ontologies/chord-progressions#%23viisus2,#viisus2
http://iburakov.me/ontologies/chord-progressions#%23vio%28%2311b13%29,#vio(#11b13)
http://iburakov.me/ontologies/chord-progressions#%23vio%28%239b13%29,#vio(#9b13)
http://iburakov.me/ontologies/chord-progressions#%23vio%28b9b13%29,#vio(b9b13)
http://iburakov.me/ontologies/chord-progressions#%23vio6%28b5%29,#vio6(b5)
http://iburakov.me/ontologies/chord-progressions#%23viob7,#viob7
http://iburakov.me/ontologies/chord-progressions#%23visus2,#visus2
http://iburakov.me/ontologies/chord-progressions#%23vo%28%2311b13%29,#vo(#11b13)
http://iburakov.me/ontologies/chord-progressions#%23vo%28%239b13%29,#vo(#9b13)
http://iburakov.me/ontologies/chord-progressions#%23vo%28b5b13%29,#vo(b5b13)
http://iburakov.me/ontologies/chord-progressions#%23vo%28b9b13%29,#vo(b9b13)
http://iburakov.me/ontologies/chord-progressions#%23vo64,#vo64
http://iburakov.me/ontologies/chord-progressions#%23vob11,#vob11
http://iburakov.me/ontologies/chord-progressions#VIIsus2sus4,VIIsus2sus4
http://iburakov.me/ontologies/chord-progressions#ii%C3%B842,iiø42
http://iburakov.me/ontologies/chord-progressions#%23iii,#iii
http://iburakov.me/ontologies/chord-progressions#III7sus2,III7sus2
http://iburakov.me/ontologies/chord-progressions#i%C3%B843,iø43
http://iburakov.me/ontologies/chord-progressions#%23vio,#vio
http://iburakov.me/ontologies/chord-progressions#i%C3%B865,iø65
http://iburakov.me/ontologies/chord-progressions#II42,II42
http://iburakov.me/ontologies/chord-progressions#Ib7sus2,Ib7sus2
http://iburakov.me/ontologies/chord-progressions#III42,III42
http://iburakov.me/ontologies/chord-progressions#ivo,ivo
http://iburakov.me/ontologies/chord-progressions#bVI6%28add9%29,bVI6(add9)
http://iburakov.me/ontologies/chord-progressions#iio%28no3no5%29,iio(no3no5)
http://iburakov.me/ontologies/chord-progressions#ii%C3%B87%28add11%29,iiø7(add11)
http://iburakov.me/ontologies/chord-progressions#V%2B7%28%235%29,V+7(#5)
http://iburakov.me/ontologies/chord-progressions#V6%28add9%29,V6(add9)
http://iburakov.me/ontologies/chord-progressions#viio6,viio6
http://iburakov.me/ontologies/chord-progressions#v42,v42
http://iburakov.me/ontologies/chord-progressions#V64%28add9%29,V64(add9)
http://iburakov.me/ontologies/chord-progressions#vii%C3%B842,viiø42
http://iburakov.me/ontologies/chord-progressions#VII42,VII42
http://iburakov.me/ontologies/chord-progressions#VII65,VII65
http://iburakov.me/ontologies/chord-progressions#VI%28add11%29,VI(add11)
http://iburakov.me/ontologies/chord-progressions#VI64%28add11%29,VI64(add11)
http://iburakov.me/ontologies/chord-progressions#%23viiob7,#viiob7
http://iburakov.me/ontologies/chord-progressions#V7%28b9%29,V7(b9)
http://iburakov.me/ontologies/chord-progressions#vii7,vii7
http://iburakov.me/ontologies/chord-progressions#III%2B,III+
http://iburakov.me/ontologies/chord-progressions#I%2B%28%235%29,I+(#5)
http://iburakov.me/ontologies/chord-progressions#I9%28no3%29,I9(no3)
http://iburakov.me/ontologies/chord-progressions#iio6,iio6
http://iburakov.me/ontologies/chord-progressions#VIsus4,VIsus4
http://iburakov.me/ontologies/chord-progressions#ii%28add6%29,ii(add6)
http://iburakov.me/ontologies/chord-progressions#bVII6,bVII6
http://iburakov.me/ontologies/chord-progressions#iv42,iv42
http://iburakov.me/ontologies/chord-progressions#I6sus2,I6sus2
http://iburakov.me/ontologies/chord-progressions#vi%28no3no5%29,vi(no3no5)
http://iburakov.me/ontologies/chord-progressions#V%2B6%28%235%29,V+6(#5)
http://iburakov.me/ontologies/chord-progressions#VII7sus4,VII7sus4
http://iburakov.me/ontologies/chord-progressions#vii42,vii42
http://iburakov.me/ontologies/chord-progressions#VII%28add11%29,VII(add11)
http://iburakov.me/ontologies/chord-progressions#bIV9,bIV9
http://iburakov.me/ontologies/chord-progressions#II%28add9%29,II(add9)
http://iburakov.me/ontologies/chord-progressions#bIV%28add9%29,bIV(add9)
http://iburakov.me/ontologies/chord-progressions#i%C3%B842,iø42
http://iburakov.me/ontologies/chord-progressions#vio64,vio64
http://iburakov.me/ontologies/chord-progressions#%23ii,#ii
http://iburakov.me/ontologies/chord-progressions#%23iii%C3%B843,#iiiø43
http://iburakov.me/ontologies/chord-progressions#ii%28no5%29,ii(no5)
http://iburakov.me/ontologies/chord-progressions#III%28no3%29,III(no3)
http://iburakov.me/ontologies/chord-progressions#iiisus2,iiisus2
http://iburakov.me/ontologies/chord-progressions#bII6,bII6
http://iburakov.me/ontologies/chord-progressions#VII7sus2,VII7sus2
http://iburakov.me/ontologies/chord-progressions#III%2B7%28%235%29,III+7(#5)
http://iburakov.me/ontologies/chord-progressions#II9,II9
http://iburakov.me/ontologies/chord-progressions#V7%28add13%29,V7(add13)
http://iburakov.me/ontologies/chord-progressions#V%28add6%29,V(add6)
http://iburakov.me/ontologies/chord-progressions#%23V,#V
http://iburakov.me/ontologies/chord-progressions#%23vii%28%235%29,#vii(#5)
http://iburakov.me/ontologies/chord-progressions#v11,v11
http://iburakov.me/ontologies/chord-progressions#bVI%2B7%28%235%29,bVI+7(#5)
http://iburakov.me/ontologies/chord-progressions#VII%28add6%29,VII(add6)
http://iburakov.me/ontologies/chord-progressions#VII%28no3%29,VII(no3)
http://iburakov.me/ontologies/chord-progressions#VI42,VI42
http://iburakov.me/ontologies/chord-progressions#iv42sus2,iv42sus2
http://iburakov.me/ontologies/chord-progressions#IV9%28b5%29,IV9(b5)
http://iburakov.me/ontologies/chord-progressions#iv%28add6%29,iv(add6)
http://iburakov.me/ontologies/chord-progressions#VII64%28add9%29,VII64(add9)
http://iburakov.me/ontologies/chord-progressions#%23vi%C3%B87%28no3%29,#viø7(no3)
http://iburakov.me/ontologies/chord-progressions#v6sus2,v6sus2
http://iburakov.me/ontologies/chord-progressions#v65sus4,v65sus4
http://iburakov.me/ontologies/chord-progressions#v6%28add9%29,v6(add9)
http://iburakov.me/ontologies/chord-progressions#vsus2,vsus2
http://iburakov.me/ontologies/chord-progressions#VI7%28b5%29,VI7(b5)
http://iburakov.me/ontologies/chord-progressions#bIII%28no3%29%28b5%29,bIII(no3)(b5)
http://iburakov.me/ontologies/chord-progressions#bVI43,bVI43
http://iburakov.me/ontologies/chord-progressions#bV64,bV64
http://iburakov.me/ontologies/chord-progressions#%23VII,#VII
http://iburakov.me/ontologies/chord-progressions#%23viio42,#viio42
http://iburakov.me/ontologies/chord-progressions#i%28add6add9%29,i(add6add9)
http://iburakov.me/ontologies/chord-progressions#i6%28add9%29,i6(add9)
http://iburakov.me/ontologies/chord-progressions#V43%28b5%29,V43(b5)
http://iburakov.me/ontologies/chord-progressions#V7%28b9b13%29,V7(b9b13)
http://iburakov.me/ontologies/chord-progressions#V7%28b13%29,V7(b13)
http://iburakov.me/ontologies/chord-progressions#iii%28add9%29,iii(add9)
http://iburakov.me/ontologies/chord-progressions#ii%C3%B843,iiø43
http://iburakov.me/ontologies/chord-progressions#vii%C3%B89,viiø9
http://iburakov.me/ontologies/chord-progressions#iiisus2sus4,iiisus2sus4
http://iburakov.me/ontologies/chord-progressions#vii6%28%235%29,vii6(#5)
http://iburakov.me/ontologies/chord-progressions#I42%28no3%29,I42(no3)
http://iburakov.me/ontologies/chord-progressions#VII6sus2,VII6sus2
http://iburakov.me/ontologies/chord-progressions#%23IV42,#IV42
http://iburakov.me/ontologies/chord-progressions#bIII42,bIII42
http://iburakov.me/ontologies/chord-progressions#II6%28add9%29,II6(add9)
http://iburakov.me/ontologies/chord-progressions#iv%C3%B842,ivø42
http://iburakov.me/ontologies/chord-progressions#iii7sus2,iii7sus2
http://iburakov.me/ontologies/chord-progressions#bIII6%28add9%29,bIII6(add9)
http://iburakov.me/ontologies/chord-progressions#bIV6%28add9%29,bIV6(add9)
http://iburakov.me/ontologies/chord-progressions#bIII6,bIII6
http://iburakov.me/ontologies/chord-progressions#vi64sus4,vi64sus4
http://iburakov.me/ontologies/chord-progressions#bIV64,bIV64
http://iburakov.me/ontologies/chord-progressions#iii11,iii11
http://iburakov.me/ontologies/chord-progressions#bVII42,bVII42
http://iburakov.me/ontologies/chord-progressions#bVI42,bVI42
http://iburakov.me/ontologies/chord-progressions#%23IV,#IV
http://iburakov.me/ontologies/chord-progressions#iv%237,iv#7
http://iburakov.me/ontologies/chord-progressions#bVI%2B%28%235%29,bVI+(#5)
http://iburakov.me/ontologies/chord-progressions#vii%C3%B865,viiø65
http://iburakov.me/ontologies/chord-progressions#bVII7sus2,bVII7sus2
http://iburakov.me/ontologies/chord-progressions#v%C3%B87,vø7
http://iburakov.me/ontologies/chord-progressions#ii%C3%B87%28b5%29,iiø7(b5)
http://iburakov.me/ontologies/chord-progressions#bII64,bII64
http://iburakov.me/ontologies/chord-progressions#bIV6,bIV6
http://iburakov.me/ontologies/chord-progressions#IIIsus2,IIIsus2
http://iburakov.me/ontologies/chord-progressions#vo,vo
http://iburakov.me/ontologies/chord-progressions#iisus2,iisus2
http://iburakov.me/ontologies/chord-progressions#viiosus4%28b5%29,viiosus4(b5)
http://iburakov.me/ontologies/chord-progressions#viio65,viio65
http://iburakov.me/ontologies/chord-progressions#ivo64,ivo64
http://iburakov.me/ontologies/chord-progressions#VIIsus4%28b5%29,VIIsus4(b5)
http://iburakov.me/ontologies/chord-progressions#IV7sus4,IV7sus4
http://iburakov.me/ontologies/chord-progressions#%23iv%C3%B8%28add9%29,#ivø(add9)
http://iburakov.me/ontologies/chord-progressions#iiisus4,iiisus4
http://iburakov.me/ontologies/chord-progressions#III9,III9
http://iburakov.me/ontologies/chord-progressions#iv7%28no3%29,iv7(no3)
http://iburakov.me/ontologies/chord-progressions#bIII64,bIII64
http://iburakov.me/ontologies/chord-progressions#bVI65,bVI65
http://iburakov.me/ontologies/chord-progressions#bii9,bii9
http://iburakov.me/ontologies/chord-progressions#V7%28no3%29,V7(no3)
http://iburakov.me/ontologies/chord-progressions#V%2B9%28%235%29,V+9(#5)
http://iburakov.me/ontologies/chord-progressions#v7%28no3no5%29,v7(no3no5)
http://iburakov.me/ontologies/chord-progressions#V6%28add6%29,V6(add6)
http://iburakov.me/ontologies/chord-progressions#V%2B64%28%235%29,V+64(#5)
http://iburakov.me/ontologies/chord-progressions#i7sus2sus4,i7sus2sus4
http://iburakov.me/ontologies/chord-progressions#i11sus2,i11sus2
http://iburakov.me/ontologies/chord-progressions#VII6%28add11%29,VII6(add11)
http://iburakov.me/ontologies/chord-progressions#v7%28no5%29,v7(no5)
http://iburakov.me/ontologies/chord-progressions#v%28no5%29,v(no5)
http://iburakov.me/ontologies/chord-progressions#IV9%28no3%29,IV9(no3)
http://iburakov.me/ontologies/chord-progressions#VI7sus4,VI7sus4
http://iburakov.me/ontologies/chord-progressions#i64%28add9%29,i64(add9)
http://iburakov.me/ontologies/chord-progressions#III%28add6%29,III(add6)
http://iburakov.me/ontologies/chord-progressions#%23vi%C3%B842,#viø42
http://iburakov.me/ontologies/chord-progressions#v7%28no3%29,v7(no3)
http://iburakov.me/ontologies/chord-progressions#I%28add9add11%29,I(add9add11)
http://iburakov.me/ontologies/chord-progressions#IV7%28no3%29,IV7(no3)
http://iburakov.me/ontologies/chord-progressions#vii6,vii6
http://iburakov.me/ontologies/chord-progressions#iv64%28no3%29,iv64(no3)
http://iburakov.me/ontologies/chord-progressions#v64%28no3%29,v64(no3)
http://iburakov.me/ontologies/chord-progressions#v%28add6%29,v(add6)
http://iburakov.me/ontologies/chord-progressions#VI%28b5%29,VI(b5)
http://iburakov.me/ontologies/chord-progressions#III%28no5%29,III(no5)
http://iburakov.me/ontologies/chord-progressions#%23viio%28no3no5%29,#viio(no3no5)
http://iburakov.me/ontologies/chord-progressions#%23iii%28no3no5%29,#iii(no3no5)
http://iburakov.me/ontologies/chord-progressions#VII6%28add9%29,VII6(add9)
http://iburakov.me/ontologies/chord-progressions#IVb7sus4,IVb7sus4
http://iburakov.me/ontologies/chord-progressions#i65%28no5%29,i65(no5)
http://iburakov.me/ontologies/chord-progressions#i6%28no5%29,i6(no5)
http://iburakov.me/ontologies/chord-progressions#VII6%28no5%29,VII6(no5)
http://iburakov.me/ontologies/chord-progressions#bVII9%28%2311%29,bVII9(#11)
http://iburakov.me/ontologies/chord-progressions#ii6%28add11%29,ii6(add11)
http://iburakov.me/ontologies/chord-progressions#bV9,bV9
http://iburakov.me/ontologies/chord-progressions#v%C3%B843,vø43
http://iburakov.me/ontologies/chord-progressions#V9sus4%28add13%29,V9sus4(add13)
http://iburakov.me/ontologies/chord-progressions#iii%C3%B87,iiiø7
http://iburakov.me/ontologies/chord-progressions#IVsus2sus4,IVsus2sus4
http://iburakov.me/ontologies/chord-progressions#iv7%28add13%29,iv7(add13)
http://iburakov.me/ontologies/chord-progressions#i43sus4,i43sus4
http://iburakov.me/ontologies/chord-progressions#bI7,bI7
http://iburakov.me/ontologies/chord-progressions#ii%C3%B87sus4,iiø7sus4
http://iburakov.me/ontologies/chord-progressions#I%2B64%28%235%29,I+64(#5)
http://iburakov.me/ontologies/chord-progressions#V7sus2sus4%28no5%29,V7sus2sus4(no5)
http://iburakov.me/ontologies/chord-progressions#bIII9,bIII9
http://iburakov.me/ontologies/chord-progressions#vi9sus4,vi9sus4
http://iburakov.me/ontologies/chord-progressions#bVII%28add9%29,bVII(add9)
http://iburakov.me/ontologies/chord-progressions#bVI%28b5%29,bVI(b5)
http://iburakov.me/ontologies/chord-progressions#vio,vio
http://iburakov.me/ontologies/chord-progressions#ivo6,ivo6
http://iburakov.me/ontologies/chord-progressions#%23iii7,#iii7
http://iburakov.me/ontologies/chord-progressions#%23iii65,#iii65
http://iburakov.me/ontologies/chord-progressions#bIb7,bIb7
http://iburakov.me/ontologies/chord-progressions#iv6sus2,iv6sus2
http://iburakov.me/ontologies/chord-progressions#biii7,biii7
http://iburakov.me/ontologies/chord-progressions#v7sus2,v7sus2
http://iburakov.me/ontologies/chord-progressions#VII%28add6%29%28b5%29,VII(add6)(b5)
http://iburakov.me/ontologies/chord-progressions#%23vii%C3%B8%28add6%29,#viiø(add6)
http://iburakov.me/ontologies/chord-progressions#III64%28add9%29,III64(add9)
http://iburakov.me/ontologies/chord-progressions#VII%28add6add9%29,VII(add6add9)
http://iburakov.me/ontologies/chord-progressions#VII64%28add11%29,VII64(add11)
http://iburakov.me/ontologies/chord-progressions#iii%28no3no5%29,iii(no3no5)
http://iburakov.me/ontologies/chord-progressions#iii%28no3%29,iii(no3)
http://iburakov.me/ontologies/chord-progressions#I6%28no5%29,I6(no5)
http://iburakov.me/ontologies/chord-progressions#VII7%28add13%29,VII7(add13)
http://iburakov.me/ontologies/chord-progressions#bVI%28add6%29,bVI(add6)
http://iburakov.me/ontologies/chord-progressions#ivo%237%28b5%29,ivo#7(b5)
http://iburakov.me/ontologies/chord-progressions#viio%28no3no5%29,viio(no3no5)
http://iburakov.me/ontologies/chord-progressions#%23viio6,#viio6
http://iburakov.me/ontologies/chord-progressions#%23ivo6,#ivo6
http://iburakov.me/ontologies/chord-progressions#v%28add9%29,v(add9)
http://iburakov.me/ontologies/chord-progressions#bII65,bII65
http://iburakov.me/ontologies/chord-progressions#II43,II43
http://iburakov.me/ontologies/chord-progressions#v43%28add11%29,v43(add11)
http://iburakov.me/ontologies/chord-progressions#III6%28add9%29,III6(add9)
http://iburakov.me/ontologies/chord-progressions#viiosus4,viiosus4
http://iburakov.me/ontologies/chord-progressions#%23iv7%28%235%29,#iv7(#5)
http://iburakov.me/ontologies/chord-progressions#v7sus4%28add13%29,v7sus4(add13)
http://iburakov.me/ontologies/chord-progressions#V13%28b9%29,V13(b9)
http://iburakov.me/ontologies/chord-progressions#V7sus4%28add13%29,V7sus4(add13)
http://iburakov.me/ontologies/chord-progressions#bII7%28add13%29,bII7(add13)
http://iburakov.me/ontologies/chord-progressions#bII%28add6add9%29,bII(add6add9)
http://iburakov.me/ontologies/chord-progressions#V%237,V#7
http://iburakov.me/ontologies/chord-progressions#I%2B7%28%235%29,I+7(#5)
http://iburakov.me/ontologies/chord-progressions#iii64%28add9%29,iii64(add9)
http://iburakov.me/ontologies/chord-progressions#iv7%28add11%29,iv7(add11)
http://iburakov.me/ontologies/chord-progressions#III6%28add11%29,III6(add11)
http://iburakov.me/ontologies/chord-progressions#viiob7,viiob7
http://iburakov.me/ontologies/chord-progressions#V7%28add11%29,V7(add11)
http://iburakov.me/ontologies/chord-progressions#iii7%28add11%29,iii7(add11)
http://iburakov.me/ontologies/chord-progressions#%23vii9,#vii9
http://iburakov.me/ontologies/chord-progressions#%23vii7,#vii7
http://iburakov.me/ontologies/chord-progressions#ivo%28b5%29,ivo(b5)
