Id;Name;Birthday
7512;Kenji Akabane;1984-10-30T21:00:00.0000000Z
7514;Tsubasa Otomiya;1978-06-19T21:00:00.0000000Z
7515;Kumi Ishii;
7516;angela;1992-12-31T21:00:00.0000000Z
7517;MUCC;1996-12-31T21:00:00.0000000Z
7520;Masaru Yokoyama;1982-11-02T21:00:00.0000000Z
7521;Mayumi Kojima;1972-09-29T21:00:00.0000000Z
7526;Nujabes;1974-02-06T21:00:00.0000000Z
7527;Monoral;
7528;Shinji Ochi;
7530;Norihiro Takamoto;
7532;Charmmy Queen;
7535;Alexandre Dumas;1802-07-23T21:29:00.0000000Z
7538;Toshifumi Kawase;1957-12-31T21:00:00.0000000Z
7539;SID;2002-12-31T21:00:00.0000000Z
7543;Kazuaki Morita;
7547;IKU;1901-01-21T21:29:00.0000000Z
7551;Puyo;
7561;Itsurou Kawasaki;
7563;Rapbit;1987-09-15T20:00:00.0000000Z
7567;Miki Tori;1958-02-22T21:00:00.0000000Z
7573;Naoya Tanaka;
7587;Kazuaki;
7594;Takayuki Sano;
7605;Auri Hirao;1920-08-29T21:00:00.0000000Z
7606;Mizuki Nomura;
7607;Miho Takeoka;1901-06-30T21:29:00.0000000Z
7608;Masahiko Murata;
7613;Shingo Araki;1938-12-31T21:00:00.0000000Z
7621;John Ledford;
7622;Gakuto Mikumo;1970-08-30T21:00:00.0000000Z
7623;Nao Watanuki;
7629;Chimaki Kuori;
7634;Tomohiro Shimoguchi;1978-04-26T21:00:00.0000000Z
7635;Hikari Asada;
7656;Kohime Ohse;
7662;Haruka Kawachi;1901-09-05T21:29:00.0000000Z
7671;Hey! Say! JUMP;
7673;Tokuyuki Matsutake;
7674;Yasuhisa Kato;
7675;Izumi Takizawa;
7676;Ryouko Amisaki;
7677;Katsuhiro Haji;
7679;Noboru Koizumi;
7680;Tommy Morgenstern;1970-03-27T21:00:00.0000000Z
7681;Lena Park;1976-03-22T21:00:00.0000000Z
7682;Becca;1989-05-08T20:00:00.0000000Z
7684;Akira Hiyoshimaru;
7686;Hanako Oku;1978-03-19T21:00:00.0000000Z
7688;Sumiyo Mutsumi;
7689;Shirou Hamaguchi;1969-11-18T21:00:00.0000000Z
7695;Takuya Eguchi;1987-05-21T20:00:00.0000000Z
7704;Taja;1997-11-23T21:00:00.0000000Z
7706;Yoshitaka Ushiki;1980-05-25T21:00:00.0000000Z
7716;Porno Graffitti;1993-12-31T21:00:00.0000000Z
7721;Sensha Yoshida;1963-08-10T21:00:00.0000000Z
7722;TiA;1987-06-10T20:00:00.0000000Z
7724;Kazumi Ikeda;
7726;Nylon;
7729;Futoshi Nishiya;
7736;Shoko Ikeda;1975-06-17T21:00:00.0000000Z
7747;Toshio Mori;
7749;SCANDAL;2006-07-31T20:00:00.0000000Z
7754;Na-Ga;
7879;Nico Tanigawa;
7880;Masaki Tsuji;1932-03-22T21:00:00.0000000Z
7883;Yusuke Nakamura;1977-12-31T21:00:00.0000000Z
7884;dai;1981-03-06T21:00:00.0000000Z
7894;Gerard Way;1977-04-08T21:00:00.0000000Z
7898;Ayumi Hasegawa;
7899;Izumi Kitta;1984-11-26T21:00:00.0000000Z
7901;Osamu Ishiwata;1959-05-15T21:00:00.0000000Z
7915;J-Min;1988-05-26T20:00:00.0000000Z
7916;NEWS;2003-09-14T20:00:00.0000000Z
7918;Fujiko Kosumi;1901-11-28T21:29:00.0000000Z
7921;Kicco;1901-08-18T21:29:00.0000000Z
7922;Hiromu Miyazaki;1987-05-06T20:00:00.0000000Z
7925;Teruaki Murakami;
7935;Fumiko Matsumoto;
7937;Katsuyoshi Nakatsuru;1962-05-21T21:00:00.0000000Z
7942;Sambomaster;2000-01-31T21:00:00.0000000Z
7943;Kobukuro;
7963;Takashi Murakami;1962-01-31T21:00:00.0000000Z
7969;Chuuya Koyama;1978-09-29T21:00:00.0000000Z
7970;Kan Fukumoto;
7972;Otoha;1981-01-27T21:00:00.0000000Z
7974;Wellington Lima;
7976;Ai Kawashima;1986-02-20T21:00:00.0000000Z
7983;Eiji Itou;1961-07-20T21:00:00.0000000Z
7986;Tadashi Shida;1961-10-24T21:00:00.0000000Z
7989;Steve Conte;1960-09-22T21:00:00.0000000Z
7992;Marianne Miller;1987-08-18T20:00:00.0000000Z
7996;Hinoi Team;2004-12-31T21:00:00.0000000Z
7997;Naoko Satou;
7998;You Yoshinari;1971-05-05T21:00:00.0000000Z
8018;Home Made Kazoku;1995-12-31T21:00:00.0000000Z
8024;Asuka Hinoi;1991-01-07T21:00:00.0000000Z
8030;Hitomi Harada;1987-11-17T21:00:00.0000000Z
8045;Yoshikata Nitta;
8047;Kouji Takahashi;1962-01-18T21:00:00.0000000Z
8052;Kazue Katou;1980-07-19T21:00:00.0000000Z
8057;Masaki Yamada;
8059;Katsuhiko Nishijima;1960-02-03T21:00:00.0000000Z
8064;Akio Sugino;1944-09-18T21:00:00.0000000Z
8067;Fumihiko Shimo;
8069;Noriyuki Kitanohara;
8070;Jun Shibata;
8071;Harukichi Yamamoto;1954-05-03T21:00:00.0000000Z
8072;Ryuunosuke Kingetsu;1971-09-28T21:00:00.0000000Z
8073;Takeshi Nagata;
8074;Jin Aketagawa;1972-08-06T21:00:00.0000000Z
8075;Emi Chiba;
8076;Hikaru Kondou;1969-12-01T21:00:00.0000000Z
8077;Mitsuru Obunai;
8078;Kiyomi Kumano;
8079;Hiroshi Oono;1951-12-31T21:00:00.0000000Z
8080;Tomoe Aratani;
8081;Jouji Unoguchi;
8082;Mitsuyoshi Yoneda;
8083;Satoshi Kadowaki;
8084;Ryuuta Nakagami;
8085;Youko Hatta;
8086;Chitose Nakamine;
8087;Emi Nakano;
8088;Isako Higashino;
8089;Kenji Murayama;
8090;Tomoyo Awada;
8091;Mutsuo Shinohara;
8092;Eharu Oohashi;
8093;Takashi Tanako;
8094;Emi Kesamaru;
8095;Miyuki Hiratoko;
8096;Naoki Hosokawa;
8097;Akiyo Takeda;
8099;Naoyuki Konno;1971-07-21T21:00:00.0000000Z
8100;Shinsuke Oonishi;1958-02-14T21:00:00.0000000Z
8101;Fujio Suzuki;
8102;Yuusuke Takeda;1968-10-17T21:00:00.0000000Z
8103;Yoshihiro Tomita;
8104;Sachiko Harada;
8105;Seiji Morita;
8107;Bohemian K;
8108;Kumi Horii;
8110;Yasunori Ebina;1966-06-07T21:00:00.0000000Z
8111;Ayumi Shimoura;
8112;Naomi Ishida;
8113;Rie Takagi;
8114;Tomoko Edamatsu;
8115;Chiyoko Ueno;
8116;Eisaku Kawanami;
8117;Kouji Shinmyou;
8118;Masato Fukushima;
8119;Masaya Makita;
8120;Mariko Takahashi;
8121;Mariko Ueno;
8122;Naoko Fujita;
8123;Ryouhei Muta;
8124;Saeko Oofuji;
8125;Mami Komatsu;
8126;Seiichi Akitake;
8127;Masaharu Watanabe;
8128;Shinobu Yoshioka;
8129;Taichi Ishidate;1979-12-19T21:00:00.0000000Z
8130;Noriko Takao;
8131;Hiroshi Karada;
8132;Youko Takada;
8133;Yoshiaki Urata;
8134;Keiko Maekawa;
8135;Yumiko Hashi;
8136;Toshizou Nemoto;
8137;Yasunori Iwasaki;1960-01-18T21:00:00.0000000Z
8138;Naoki Takada;
8141;Mitsuru Ohshima;
8142;Shoki Tsuji;
8143;Keitarou Motonaga;
8146;Hatsuki Tsuji;1949-12-31T21:00:00.0000000Z
8148;Shouko Sawada;1962-03-12T21:00:00.0000000Z
8150;Teruyoshi Shidou;
8151;Naoki Kanazawa;
8152;Hiroyasu Ueno;
8153;Katsuhiko Muramoto;
8154;Yuusuke Iida;
8155;Yasushi Nagura;
8156;Mika Kamemoto;
8157;Kazuki Awara;
8158;Rina Miura;
8159;Kazuya Takase;
8162;Akira Akatsuki;1977-08-17T21:00:00.0000000Z
8165;Takahiro Umehara;
8170;Masao Maruyama;1941-06-18T21:00:00.0000000Z
8172;Tetsurou Nireki;
8173;Jimang;1901-10-15T21:29:00.0000000Z
8178;Yuka Nakajima;1901-03-09T21:29:00.0000000Z
8179;Osamu Sekita;
8180;Michihiro Tsuchiya;
8181;Yuuji Kondou;
8182;Yutaka Mukumoto;
8183;Kenji Fujisaki;
8184;Toshiyuki Komaru;
8185;Takeshi Takadera;1970-07-22T21:00:00.0000000Z
8186;Hiroki Tsubouchi;
8187;Koji Masunari;1964-12-31T21:00:00.0000000Z
8189;Motoki Funayama;1951-01-12T21:00:00.0000000Z
8190;Keiichi Ishikura;1965-09-29T21:00:00.0000000Z
8191;Mitsuki Nakamura;1944-04-06T21:00:00.0000000Z
8192;Haruo Ogawara;
8195;Atto;
8196;Takeshi Azuma;
8197;Yumi Nakata;
8207;Yumehito Ueda;1901-07-11T21:29:00.0000000Z
8211;Masakazu Kubo;
8213;Ringo Shiina;1978-11-24T21:00:00.0000000Z
8214;Tomoya Haruno;1983-03-21T21:00:00.0000000Z
8219;Takao Kato;1962-12-31T21:00:00.0000000Z
8222;Kihachiro Kawamoto;1925-01-10T22:00:00.0000000Z
8224;Hideo Okazaki;
8226;POP;1901-06-09T21:29:00.0000000Z
8233;Daisuke Terasawa;1959-06-09T21:00:00.0000000Z
8241;Úrsula Bezerra;
8243;Natsuko Heiuchi;1960-07-29T21:00:00.0000000Z
8260;Haruichi Furudate;1983-03-06T21:00:00.0000000Z
8262;Kemuri Karakara;1901-05-27T21:29:00.0000000Z
8266;Takayuki Gotou;1960-08-06T21:00:00.0000000Z
8267;Mitsuhisa Ishikawa;1958-10-29T21:00:00.0000000Z
8268;Ichirou Itano;1959-03-10T21:00:00.0000000Z
8269;Kazumi Totaka;
8278;Gonta King;1962-03-08T21:00:00.0000000Z
8288;Hideyuki Fukasawa;1970-11-29T21:00:00.0000000Z
8297;Masamichi Amano;1957-01-25T21:00:00.0000000Z
8298;Hiroshi Katou;1965-02-10T21:00:00.0000000Z
8299;Akihiko Yamashita;1966-02-05T21:00:00.0000000Z
8300;Yoshimi Hashimoto;
8301;Kensei Date;
8302;Yasuhito Yamaki;
8303;Takeshi Honda;1968-03-11T21:00:00.0000000Z
8304;Asriel;
8307;Yuriko Chiba;1967-03-08T21:00:00.0000000Z
8308;Peter Chung;1961-04-18T21:00:00.0000000Z
8331;Syd Mead;1933-07-17T21:00:00.0000000Z
8332;Yoshinobu Nishizaki;1934-12-17T21:00:00.0000000Z
8333;Kiriko Kubo;1959-05-20T21:00:00.0000000Z
8337;Jouji Sawada;
8338;Takashi Sakurai;
8339;Chieko Hibi;
8340;Youichi Ueda;
8341;Minoru Maeda;1954-03-23T21:00:00.0000000Z
8342;Tomoki Hasegawa;1957-07-18T21:00:00.0000000Z
8343;Kanako Kondou;1981-06-25T20:00:00.0000000Z
8344;Eri Takeda;1958-03-23T21:00:00.0000000Z
8346;Asami Sekiya;
8347;Yasuhiro Kuroda;
8348;Donna Burke;1964-12-11T21:00:00.0000000Z
8352;Akino Kondoh;
8353;Katsutoshi Kawai;
8355;Yuusuke Yamada;
8360;Souichi Itou;
8361;Shoutarou Mizuki;
8362;Tooru Naomura;
8366;Mitsuru Hongou;1959-10-11T21:00:00.0000000Z
8368;Atsuya Uki;
8369;Beat Crusaders;
8370;Minako Komukai;1985-05-26T20:00:00.0000000Z
8374;Masaya Tsunamoto;1973-09-24T21:00:00.0000000Z
8430;Mutsumi Inomata;1960-12-22T21:00:00.0000000Z
8437;Sunao Minakata;1901-12-18T21:29:00.0000000Z
8446;Sekina Aoi;1982-08-10T20:00:00.0000000Z
8453;Ren Saizaki;
8461;Hiro Kaburagi;
8462;Tomoko Konparu;1956-03-12T21:00:00.0000000Z
8463;Eisaku Inoue;
8467;Rocky Chack;
8468;Shigefumi Shingaki;
8469;Naoki Tate;
8471;Shigi;1987-04-20T20:00:00.0000000Z
8473;SS501;
8476;Yuka Saitou;1986-11-12T21:00:00.0000000Z
8478;Yuri Yamaoka;1901-07-06T21:29:00.0000000Z
8479;Yoshihiro Kanno;
8480;Yasuhiro Nakura;
8482;Yousuke Sakanoue;1981-03-15T21:00:00.0000000Z
8487;Shion Tsuji;1990-01-09T21:00:00.0000000Z
8489;Yuriko Kaida;1901-10-31T21:29:00.0000000Z
8493;vistlip;2007-07-06T20:00:00.0000000Z
8494;Yuki Kodama;1901-09-25T21:29:00.0000000Z
8495;Etsuya Mashima;
8498;Kenichi Yoshida;
8500;Justin Nordell;1986-03-31T20:00:00.0000000Z
8501;Chohei Kambayashi;1953-07-09T21:00:00.0000000Z
8502;Hiroyuki Okiura;1966-10-12T21:00:00.0000000Z
8507;Kazuo Nagai;
8509;Hiroyuki Sawano;1980-09-11T21:00:00.0000000Z
8512;Robico;1901-10-07T21:29:00.0000000Z
8524;MARIA;
8529;w-inds.;2001-03-13T21:00:00.0000000Z
8530;BeForU;
8531;Toshihiro Kawamoto;1963-07-14T21:00:00.0000000Z
8537;Gisaburou Sugii;1940-08-19T21:00:00.0000000Z
8538;Yoshimasa Hiraike;
8539;Tatsuyuki Nagai;1976-01-23T21:00:00.0000000Z
8540;Yuuichi Tanaka;
8541;Seishi Minakami;
8542;Maiko Iuchi;1901-01-01T21:29:00.0000000Z
8543;Motoi Fuyukawa;
8544;fripSide;2001-12-31T21:00:00.0000000Z
8545;Yoji Kuri;1928-04-08T22:00:00.0000000Z
8546;Yoko Ono;1933-02-17T21:00:00.0000000Z
8552;Tatsuya Oishi;1970-03-27T21:00:00.0000000Z
8555;Hisako Kanemoto;1987-12-15T21:00:00.0000000Z
8561;Kuroda bb;
8562;Sato Fujiwara;1980-01-24T21:00:00.0000000Z
8569;Akinari Matsuno;
8570;QP:flapper;
8573;Hiroshi Sasagawa;1936-07-08T21:00:00.0000000Z
8576;Maybe;
8582;Hideki Naganuma;1972-05-15T21:00:00.0000000Z
8584;Naoyuki Tatsuwa;1976-12-31T21:00:00.0000000Z
8587;Hiroyuki Nanba;1953-09-08T21:00:00.0000000Z
8594;VOFAN;1980-06-12T21:00:00.0000000Z
8602;Yasuji Mori;1925-01-27T22:00:00.0000000Z
8604;Kei Sasuga;1981-10-05T21:00:00.0000000Z
8607;Eiko Tanaka;
8609;Márcio Araújo;
8610;Chitose Hajime;1979-01-04T21:00:00.0000000Z
8611;Noboru Kawasaki;1941-01-27T21:00:00.0000000Z
8615;Tsukasa Fushimi;1980-12-31T21:00:00.0000000Z
8619;Sushio;1976-11-04T21:00:00.0000000Z
8622;Tatsuhiko Hikagi;
8626;Kanetake Ebikawa;1973-12-27T21:00:00.0000000Z
8630;Kelun;
8633;Noriyasu Agematsu;1978-02-28T21:00:00.0000000Z
8634;SEAMO;1975-10-30T21:00:00.0000000Z
8635;Masumi Itou;1901-05-20T21:29:00.0000000Z
8636;Sphere;2009-02-14T21:00:00.0000000Z
8639;Atsushi Tamaru;1986-02-26T21:00:00.0000000Z
8643;Hiroshi Fukuda;1901-02-12T21:29:00.0000000Z
8650;Saeko Zougou;1901-08-12T21:29:00.0000000Z
8662;Asami Imai;1977-05-15T21:00:00.0000000Z
8679;Shunya Yamashita;1970-11-14T21:00:00.0000000Z
8683;Moebius;1938-05-07T21:00:00.0000000Z
8691;FictionJunction;
8696;Ranpo Edogawa;1894-10-20T21:29:00.0000000Z
8698;Yukio Kaizawa;1960-07-06T21:00:00.0000000Z
8714;Sadayuki Murai;1963-12-31T21:00:00.0000000Z
8715;Miho Fukuhara;1987-06-18T20:00:00.0000000Z
8716;Azuma Sakamoto;
8721;Meme Iwaoka;1901-09-16T21:29:00.0000000Z
8724;Toshiyuki Inoue;1961-07-19T21:00:00.0000000Z
8725;Tetsuya Nishio;1968-06-22T21:00:00.0000000Z
8728;HALCALI;
8731;Chie Sawaguchi;1975-05-20T21:00:00.0000000Z
8735;The Planet Smashers;
8737;Ogre you asshole;
8740;Miwako Okuda;1982-02-12T21:00:00.0000000Z
8741;S.E.N.S.;
8743;Shinji Ishihira;
8754;Karel Svoboda;1938-12-18T21:00:00.0000000Z
8755;Aya Hiroshige;1992-12-19T21:00:00.0000000Z
8759;Tomoyuki Kurokawa;
8766;Michiko Abe;1940-09-26T21:00:00.0000000Z
8767;Masayoshi Yamazaki;1971-12-22T21:00:00.0000000Z
8769;Dave Trosko;1986-08-08T20:00:00.0000000Z
8781;Tomoaki Imakuni;
8785;Daisuke Ashihara;1981-02-12T21:00:00.0000000Z
8788;Rie Iwatsubo;1963-01-27T21:00:00.0000000Z
8796;Mariko Shiga;1969-12-23T21:00:00.0000000Z
8798;Kazuya Hisada;
8799;Toshio Deguchi;
8801;Yousuke Takahashi;1956-03-14T21:00:00.0000000Z
8802;Masayuki Takagi;
8804;Masahiro Shimanuki;
8805;Mariko Honda;1986-10-02T21:00:00.0000000Z
8806;Misuzu Togashi;1986-08-06T20:00:00.0000000Z
8807;Yuki Horinaka;1901-08-17T21:29:00.0000000Z
8810;Aira Yuuki;1981-08-27T20:00:00.0000000Z
8814;BON'Z;2004-10-26T20:00:00.0000000Z
8815;Katsumi Ishizuka;
8817;savage genius;
8821;Eiichiro Yanagi;
8823;Kazuo Yamazaki;1949-02-11T21:00:00.0000000Z
8826;Masaki Tsuzuki;1901-02-15T21:29:00.0000000Z
8829;Fumi Ootou;
8830;Minoru Yamada;
8831;Kazuhiko Seki;
8832;Masanori Sasaki;
8833;Yuka Maniwa;
8834;Toshiki Kameyama;
8835;Yoshihiro Watanabe;1971-07-03T21:00:00.0000000Z
8836;Hideaki Koyasu;
8837;Takashi Aoshima;
8838;Masahiko Oota;1967-01-03T21:00:00.0000000Z
8840;Yuriko Mori;
8842;SPLAY;
8845;Emily Bindiger;1955-05-09T21:00:00.0000000Z
8858;Rina Aiuchi;1980-07-30T21:00:00.0000000Z
8860;Fuyumi Shiraishi;1936-10-13T21:00:00.0000000Z
8863;Yasuhiro Okuda;
8866;Osamu Tezuka;1958-02-03T21:00:00.0000000Z
8879;Takuya Inaba;
8882;Elcio Sodre;1959-07-19T21:00:00.0000000Z
8883;Ryuunosuke Akutagawa;1892-02-29T21:29:00.0000000Z
8886;Tsukumizu;
8893;Shinya Ohira;1966-12-11T21:00:00.0000000Z
8894;Shinji Hashimoto;1967-10-05T21:00:00.0000000Z
8895;Tomofumi Tanizawa;1981-09-23T20:00:00.0000000Z
8898;THYME;
8901;Boom Boom Satellites;
8905;Nobuyo Katou;
8912;Daisuke Nakayama;1974-10-31T21:00:00.0000000Z
8913;supercell;
8914;Nozomi Yoneshima;1901-04-24T21:29:00.0000000Z
8917;GRANRODEO;2004-12-31T21:00:00.0000000Z
8921;Aya Uchida;1986-07-22T20:00:00.0000000Z
8926;Motoo Fujiwara;1979-04-11T21:00:00.0000000Z
8929;Chiharu Kitaoka;1988-12-15T21:00:00.0000000Z
8930;Mina;1984-02-12T21:00:00.0000000Z
8931;Akira Iwanaga;
8933;David Sylvian;1958-02-22T21:00:00.0000000Z
8943;ELF Corporation;
8946;Ayane;1901-10-08T21:29:00.0000000Z
8947;Sunao Katabuchi;1960-08-09T21:00:00.0000000Z
8953;Nekojiru;1966-12-31T21:00:00.0000000Z
8954;Ringo Aoba;1901-04-04T21:29:00.0000000Z
8956;Iori Nomizu;1985-10-17T21:00:00.0000000Z
8958;Shoji Meguro;1971-06-03T21:00:00.0000000Z
8960;Akeboshi;1978-06-30T21:00:00.0000000Z
8964;Shichiro Kobayashi;1932-08-29T21:00:00.0000000Z
8965;NICO Touches the Walls;
8967;Chara;1968-01-12T21:00:00.0000000Z
8970;Zach Bolton;1981-08-08T20:00:00.0000000Z
8972;Akira Wao;
8975;Mai Ootsuka;1901-10-17T21:29:00.0000000Z
8979;Hironori Tanaka;1984-05-31T20:00:00.0000000Z
8981;Yuki Hiiro;1980-01-17T21:00:00.0000000Z
8983;Eriko Nakamura;1981-11-18T21:00:00.0000000Z
8991;Tomomi Kasai;1991-11-15T22:00:00.0000000Z
8992;Tomomi Itano;1991-07-02T21:00:00.0000000Z
8993;Mariko Mizuno;1985-06-24T20:00:00.0000000Z
8994;Kazuki Kato;1984-10-06T21:00:00.0000000Z
9002;Kyouko Kishida;1930-04-28T22:00:00.0000000Z
9009;Osamu Horiuchi;
9010;Masahiro Fujii;
9015;Taraku Uon;
9017;Shigezou Sasaoka;1948-05-04T21:00:00.0000000Z
9027;Tetsuya Tashiro;
9029;Atsushi Nishigori;1978-09-13T21:00:00.0000000Z
9030;Shuuichi Asou;1985-12-25T21:00:00.0000000Z
9034;Hiro Kanzaki;1978-05-04T21:00:00.0000000Z
9035;Shuu Katayama;1965-01-24T21:00:00.0000000Z
9043;Seiji Wakayama;
9045;Charles Perrault;1628-01-11T21:29:00.0000000Z
9046;Meito Manjou;
9052;Haruka Takachiho;1951-11-06T21:00:00.0000000Z
9054;Yoko Ueno;1963-10-10T21:00:00.0000000Z
9055;Mai Yamane;1958-10-08T21:00:00.0000000Z
9056;Haruki;1901-05-14T21:29:00.0000000Z
9058;Hisayuki Toriumi;1941-10-28T21:00:00.0000000Z
9060;Buzy;
9064;Tsukasa Unohana;1901-06-10T21:29:00.0000000Z
9068;Ally Kerr;
9070;Akiko Kuno;1950-08-23T21:00:00.0000000Z
9071;micc;1901-09-17T21:29:00.0000000Z
9078;Terri Doty;1984-04-03T20:00:00.0000000Z
9082;Stephen Hoff;1978-02-10T21:00:00.0000000Z
9084;Kenzou Masaoka;1898-10-04T21:29:00.0000000Z
9087;Ian Sinclair;1984-03-01T21:00:00.0000000Z
9090;Joseph Tompkins;
9091;Alexis Tipton;1989-08-10T20:00:00.0000000Z
9093;Gino Palencia;
9097;Gustav Mahler;1860-07-06T21:29:00.0000000Z
9108;Ayaka Shimizu;1987-12-18T21:00:00.0000000Z
9115;Yoshishige Kosako;
9117;Eiji Hashimoto;1978-01-19T21:00:00.0000000Z
9129;Tegomass;
9132;Kazuo Oga;1952-02-28T21:00:00.0000000Z
9133;Norimitsu Suzuki;
9143;Makoto Tezuka;1961-08-10T21:00:00.0000000Z
9146;Seiji Tsurusawa;
9147;Yumeha Kouda;1992-04-17T20:00:00.0000000Z
9153;Mitsuhiro Oikawa;1969-10-23T21:00:00.0000000Z
9154;Osamu Dazai;1909-06-18T21:29:00.0000000Z
9159;Johann Sebastian Bach;1685-03-30T21:29:00.0000000Z
9160;Ludwig van Beethoven;1770-12-15T21:29:00.0000000Z
9161;Jean-Jacques Burnel;1952-02-20T21:00:00.0000000Z
9162;Sergei Rachmaninoff;1873-03-31T21:29:00.0000000Z
9163;Giacomo Meyerbeer;1791-09-04T21:29:00.0000000Z
9168;RZA;1969-07-04T21:00:00.0000000Z
9170;Akiko Matsuo;
9171;Atsuko Kawamura;
9172;Teruhiko Yamazaki;
9173;Jouji Yanase;
9174;Yukiko Nakatani;1987-10-29T21:00:00.0000000Z
9175;Youko Hanabusa;1901-12-28T21:29:00.0000000Z
9178;Pyotr Ilyich Tchaikovsky;1840-05-06T21:29:00.0000000Z
9179;Domenico Gaetano Maria Donizetti;1797-11-28T21:29:00.0000000Z
9180;Robert Schumann;1810-06-07T21:29:00.0000000Z
9189;Katsumichi Harada;
9198;Gatou Asou;
9201;Masaki Kajishima;1962-03-15T21:00:00.0000000Z
9202;Ryouka Shima;1972-04-28T21:00:00.0000000Z
9204;Janne Da Arc;1996-05-08T20:00:00.0000000Z
9210;Merry;
9221;Emi Ishikawa;1985-07-25T20:00:00.0000000Z
9222;MIQ;1955-10-02T21:00:00.0000000Z
9228;Kagerou Usuba;
9229;Yuki Watanabe;1981-04-21T20:00:00.0000000Z
9248;Valerie Arem;
9256;Philippe Roullier;
9260;DOES;1999-12-31T21:00:00.0000000Z
9261;Hiroaki Jinno;
9263;Mitsuhiko Sawamura;
9265;Shinya Kawatsura;1973-12-31T21:00:00.0000000Z
9266;Shunsuke Ohta;
9267;Yuuki Arie;
9268;Shigeki Takagi;
9269;Ayano Kasahara;
9270;Genji Sawai;
9271;Haruki Matsuba;
9272;Haruko Yano;
9273;Hijiri Kuwano;
9274;Hitoshi Konno;
9275;Ikou Kakehashi;
9276;Kazuhiro Takeda;
9277;Kouichirou Tashiro;
9278;Masaharu Ishikawa;
9279;Masahiro Inaba;
9280;Yuri Kasahara;
9284;Madoka Takadono;1976-03-31T21:00:00.0000000Z
9285;Utako Yukihiro;1901-11-25T21:29:00.0000000Z
9286;Masakazu Ishibani;
9287;Masato Matsuda;1956-02-24T21:00:00.0000000Z
9288;Masayoshi Furukawa;1964-03-09T21:00:00.0000000Z
9289;Susumu Nishikawa;
9290;Matarou Misawa;1960-10-22T21:00:00.0000000Z
9291;Rie Akagi;
9292;Tomoharu Takahashi;
9293;Tomihito Aoki;
9294;Yoshiaki Sato;
9296;Akira Osawa;
9297;Satoshi Ohsawa;
9298;Yuko Iwaoka;
9299;Yoshimi Umino;
9300;Tatsuya Oka;
9301;Tomoaki Kado;
9302;Yoshiaki Tsubata;
9303;Kenji Teraoka;1962-03-27T21:00:00.0000000Z
9304;Katsuaki Kamata;
9305;Daisuke Uchiyama;
9306;Kazunori Takagi;
9307;Kuninori Egawa;
9308;Etsuyo Ohnishi;
9309;Ayumi Kamo;
9310;Hitomi Miyatake;
9311;Masayuki Kurosawa;
9312;Natsuko Taki;
9313;Makiko Kojima;
9314;Fumio Takano;
9315;Norimitsu Iijima;
9316;Keiichi Nozaki;1961-06-10T21:00:00.0000000Z
9317;Kazumi Kawashiro;
9319;Shin Unozawa;
9320;Shinichiro Inoue;
9321;Kumiko Wada;
9322;Fukashi Azuma;
9323;Yasunori Mori;
9324;Riichiro Yoshida;
9325;Hideaki Kaneko;
9326;Shirou Sasaki;
9327;George Marino;
9328;Kotaro Kojima;
9329;Cherry Kaoru Hulsey;
9330;Hiroyuki Abe;
9331;Shiho Miyai;
9332;Yoshinori Sugawara;
9333;Yu Saito;
9334;Joseph Nardone;
9335;Noboyuki Fujiwara;
9336;Takashi Koiwa;
9337;Tsutomu Okada;
9338;Kou Yamashita;
9339;Toshiyuki Nakajima;
9340;Masahiro Murakami;
9342;See-Saw;
9343;Shunuske Ohta;
9346;Masayuki Yoshihara;1967-12-31T21:00:00.0000000Z
9351;Akiko Ohba;
9353;Kazuko Nakashima;
9354;Makiko Yamanaka;
9355;Makoto Iguchi;
9356;Natsuyo Otani;
9359;Kentarou Nakajou;1938-04-11T21:00:00.0000000Z
9361;Yoshiyuki Itou;
9364;Kuniko Miyake;
9365;Yukiko Ogawa;
9366;Toshihisa Koyama;
9367;Tomomi Kato;
9370;Dmitri Shostakovich;1906-09-24T21:29:00.0000000Z
9372;Watarirouka Hashiritai;2008-12-31T21:00:00.0000000Z
9374;Shin Watanabe;
9375;Shousei Ito;
9376;Makiko Terashima;
9377;Asami Watanabe;
9381;Hanako Enomoto;
9382;Kazuyoshi Onoda;
9383;Eri Sahra;
9386;Chiaki Kaiya;
9387;Emi Honda;
9388;Chiyoko Sakamoto;
9389;Hiroyuki Ookaji;
9391;Hitomi Tateno;
9397;Antonín Dvořák;1841-11-07T21:29:00.0000000Z
9405;Hiromi Sasaki;
9423;Naoko Takahashi;
9434;Yuuichi Kimura;1948-04-13T21:00:00.0000000Z
9437;Shinya Nishizawa;
9445;Ken Kitashiba;
9447;Takeshi Miyamoto;
9450;Ryuudai Ishizaka;
9452;Yuuko Sera;
9454;Takuya Matsumura;
9456;Taeka Ishiko;
9460;Tsukasa Ohira;
9461;Tomoyuki Shiokawa;
9464;Tadahito Matsubayashi;
9473;Eiko Kudo;
9475;Kyouhei Oyama;
9477;Goichi Suda;1968-01-01T21:00:00.0000000Z
9479;Yuka Hasegawa;
9481;Fumiko Ueda;
9485;Ryan van den Akker;1960-12-07T21:00:00.0000000Z
9489;Shigeru Yanagawa;1950-05-17T21:00:00.0000000Z
9490;Tooru Nakano;1959-04-13T21:00:00.0000000Z
9491;Sho Urahata;
9492;Hiro Takahashi;1964-08-09T21:00:00.0000000Z
9494;Akiko Yamaguchi;
